Home_Team,Away_Team,Result,Link,Season,Round,League,Elo_home,Elo_away,Home_Yellow,Home_Red,Away_Yellow,Away_Red,Referee,Year
Varzim,Paços de Ferreira,1-4,https://www.besoccer.com/match/varzim/pacos-ferreira/200510843,2005,1,segunda_liga,56,61,0,0,0,0,,2005
CD Santa Clara,Feirense,1-3,https://www.besoccer.com/match/santa-clara/feirense/200510844,2005,1,segunda_liga,51,50,0,0,0,0,,2005
Olhanense,Portimonense,2-1,https://www.besoccer.com/match/sc-olhanense/portimonense/200510845,2005,1,segunda_liga,52,52,0,0,0,0,,2005
Ovarense,Estrela Amadora,1-1,https://www.besoccer.com/match/ovarense/estrela-amadora/200510846,2005,1,segunda_liga,49,55,0,0,0,0,,2005
Espinho,Leixões,2-3,https://www.besoccer.com/match/espinho/leixoes/200510847,2005,1,segunda_liga,48,53,0,0,0,0,,2005
Alverca,FC Marco,1-1,https://www.besoccer.com/match/alverca/fc-marco/200510848,2005,1,segunda_liga,57,49,0,0,0,0,,2005
FC Felgueiras,Chaves,0-1,https://www.besoccer.com/match/fc-felgueiras/chaves/200510849,2005,1,segunda_liga,49,51,0,0,0,0,,2005
Desportivo Aves,Naval,0-1,https://www.besoccer.com/match/desportivo-aves/naval/200510850,2005,1,segunda_liga,49,53,0,0,0,0,,2005
Gondomar,FC Maia,3-0,https://www.besoccer.com/match/gondomar/fc-maia/200510851,2005,1,segunda_liga,53,49,0,0,0,0,,2005
FC Maia,Espinho,2-0,https://www.besoccer.com/match/fc-maia/espinho/200510842,2005,2,segunda_liga,49,48,0,0,0,0,,2005
Feirense,Desportivo Aves,1-5,https://www.besoccer.com/match/feirense/desportivo-aves/200510834,2005,2,segunda_liga,50,49,0,0,0,0,,2005
Leixões,Alverca,2-0,https://www.besoccer.com/match/leixoes/alverca/200510835,2005,2,segunda_liga,53,57,0,0,0,0,,2005
FC Marco,FC Felgueiras,0-0,https://www.besoccer.com/match/fc-marco/fc-felgueiras/200510836,2005,2,segunda_liga,49,49,0,0,0,0,,2005
Chaves,Varzim,0-0,https://www.besoccer.com/match/chaves/varzim/200510837,2005,2,segunda_liga,52,56,0,0,0,0,,2005
Portimonense,Gondomar,2-1,https://www.besoccer.com/match/portimonense/gondomar/200510838,2005,2,segunda_liga,52,53,0,0,0,0,,2005
Paços de Ferreira,CD Santa Clara,2-1,https://www.besoccer.com/match/pacos-ferreira/santa-clara/200510839,2005,2,segunda_liga,62,51,0,0,0,0,,2005
Naval,Ovarense,1-2,https://www.besoccer.com/match/naval/ovarense/200510840,2005,2,segunda_liga,53,49,0,0,0,0,,2005
Estrela Amadora,Olhanense,2-0,https://www.besoccer.com/match/estrela-amadora/sc-olhanense/200510841,2005,2,segunda_liga,55,53,0,0,0,0,,2005
Alverca,FC Maia,0-1,https://www.besoccer.com/match/alverca/fc-maia/200510833,2005,3,segunda_liga,57,49,0,0,0,0,,2005
Varzim,CD Santa Clara,3-1,https://www.besoccer.com/match/varzim/santa-clara/200510832,2005,3,segunda_liga,56,51,0,0,0,0,,2005
Desportivo Aves,Paços de Ferreira,1-0,https://www.besoccer.com/match/desportivo-aves/pacos-ferreira/200510825,2005,3,segunda_liga,49,62,0,0,0,0,,2005
Ovarense,Feirense,4-1,https://www.besoccer.com/match/ovarense/feirense/200510826,2005,3,segunda_liga,49,50,0,0,0,0,,2005
Olhanense,Naval,2-0,https://www.besoccer.com/match/sc-olhanense/naval/200510827,2005,3,segunda_liga,52,53,0,0,0,0,,2005
Gondomar,Estrela Amadora,0-2,https://www.besoccer.com/match/gondomar/estrela-amadora/200510828,2005,3,segunda_liga,53,56,0,0,0,0,,2005
FC Felgueiras,Leixões,0-0,https://www.besoccer.com/match/fc-felgueiras/leixoes/200510829,2005,3,segunda_liga,49,54,0,0,0,0,,2005
Chaves,FC Marco,0-2,https://www.besoccer.com/match/chaves/fc-marco/200510830,2005,3,segunda_liga,52,49,0,0,0,0,,2005
Espinho,Portimonense,1-3,https://www.besoccer.com/match/espinho/portimonense/200510831,2005,3,segunda_liga,48,52,0,0,0,0,,2005
CD Santa Clara,Desportivo Aves,0-2,https://www.besoccer.com/match/santa-clara/desportivo-aves/200510816,2005,4,segunda_liga,51,49,0,0,0,0,,2005
Paços de Ferreira,Ovarense,1-1,https://www.besoccer.com/match/pacos-ferreira/ovarense/200510817,2005,4,segunda_liga,61,50,0,0,0,0,,2005
Portimonense,Alverca,0-1,https://www.besoccer.com/match/portimonense/alverca/200510818,2005,4,segunda_liga,53,57,0,0,0,0,,2005
Feirense,Olhanense,0-0,https://www.besoccer.com/match/feirense/sc-olhanense/200510819,2005,4,segunda_liga,50,53,0,0,0,0,,2005
Naval,Gondomar,3-1,https://www.besoccer.com/match/naval/gondomar/200510820,2005,4,segunda_liga,53,52,0,0,0,0,,2005
Estrela Amadora,Espinho,1-0,https://www.besoccer.com/match/estrela-amadora/espinho/200510821,2005,4,segunda_liga,56,48,0,0,0,0,,2005
FC Maia,FC Felgueiras,2-0,https://www.besoccer.com/match/fc-maia/fc-felgueiras/200510822,2005,4,segunda_liga,49,49,0,0,0,0,,2005
Leixões,Chaves,0-1,https://www.besoccer.com/match/leixoes/chaves/200510823,2005,4,segunda_liga,54,51,0,0,0,0,,2005
FC Marco,Varzim,3-0,https://www.besoccer.com/match/fc-marco/varzim/200510824,2005,4,segunda_liga,50,56,0,0,0,0,,2005
FC Marco,Leixões,2-1,https://www.besoccer.com/match/fc-marco/leixoes/200510807,2005,5,segunda_liga,50,53,0,0,0,0,,2005
FC Felgueiras,Portimonense,1-1,https://www.besoccer.com/match/fc-felgueiras/portimonense/200510808,2005,5,segunda_liga,49,52,0,0,0,0,,2005
Varzim,Desportivo Aves,1-0,https://www.besoccer.com/match/varzim/desportivo-aves/200510809,2005,5,segunda_liga,56,49,0,0,0,0,,2005
Ovarense,CD Santa Clara,1-0,https://www.besoccer.com/match/ovarense/santa-clara/200510810,2005,5,segunda_liga,50,51,0,0,0,0,,2005
Gondomar,Feirense,1-0,https://www.besoccer.com/match/gondomar/feirense/200510811,2005,5,segunda_liga,52,50,0,0,0,0,,2005
Espinho,Naval,0-0,https://www.besoccer.com/match/espinho/naval/200510812,2005,5,segunda_liga,48,53,0,0,0,0,,2005
Alverca,Estrela Amadora,0-1,https://www.besoccer.com/match/alverca/estrela-amadora/200510813,2005,5,segunda_liga,57,56,0,0,0,0,,2005
Chaves,FC Maia,0-2,https://www.besoccer.com/match/chaves/fc-maia/200510814,2005,5,segunda_liga,51,50,0,0,0,0,,2005
Olhanense,Paços de Ferreira,1-0,https://www.besoccer.com/match/sc-olhanense/pacos-ferreira/200510815,2005,5,segunda_liga,53,61,0,0,0,0,,2005
CD Santa Clara,Olhanense,3-2,https://www.besoccer.com/match/santa-clara/sc-olhanense/200510806,2005,6,segunda_liga,50,53,0,0,0,0,,2005
FC Maia,FC Marco,0-0,https://www.besoccer.com/match/fc-maia/fc-marco/200510805,2005,6,segunda_liga,50,50,0,0,0,0,,2005
Naval,Alverca,1-0,https://www.besoccer.com/match/naval/alverca/200510798,2005,6,segunda_liga,53,57,0,0,0,0,,2005
Portimonense,Chaves,2-0,https://www.besoccer.com/match/portimonense/chaves/200510799,2005,6,segunda_liga,52,51,0,0,0,0,,2005
Estrela Amadora,FC Felgueiras,0-1,https://www.besoccer.com/match/estrela-amadora/fc-felgueiras/200510800,2005,6,segunda_liga,56,49,0,0,0,0,,2005
Leixões,Varzim,1-1,https://www.besoccer.com/match/leixoes/varzim/200510801,2005,6,segunda_liga,53,56,0,0,0,0,,2005
Desportivo Aves,Ovarense,3-0,https://www.besoccer.com/match/desportivo-aves/ovarense/200510802,2005,6,segunda_liga,49,50,0,0,0,0,,2005
Paços de Ferreira,Gondomar,1-0,https://www.besoccer.com/match/pacos-ferreira/gondomar/200510803,2005,6,segunda_liga,61,52,0,0,0,0,,2005
Feirense,Espinho,1-2,https://www.besoccer.com/match/feirense/espinho/200510804,2005,6,segunda_liga,50,48,0,0,0,0,,2005
FC Felgueiras,Naval,1-2,https://www.besoccer.com/match/fc-felgueiras/naval/200510797,2005,7,segunda_liga,49,53,0,0,0,0,,2005
FC Marco,Portimonense,3-2,https://www.besoccer.com/match/fc-marco/portimonense/200510789,2005,7,segunda_liga,50,53,0,0,0,0,,2005
Gondomar,CD Santa Clara,1-1,https://www.besoccer.com/match/gondomar/santa-clara/200510790,2005,7,segunda_liga,52,51,0,0,0,0,,2005
Espinho,Paços de Ferreira,2-2,https://www.besoccer.com/match/espinho/pacos-ferreira/200510791,2005,7,segunda_liga,48,61,0,0,0,0,,2005
Alverca,Feirense,1-0,https://www.besoccer.com/match/alverca/feirense/200510792,2005,7,segunda_liga,57,49,0,0,0,0,,2005
Chaves,Estrela Amadora,1-2,https://www.besoccer.com/match/chaves/estrela-amadora/200510793,2005,7,segunda_liga,51,56,0,0,0,0,,2005
Varzim,Ovarense,2-0,https://www.besoccer.com/match/varzim/ovarense/200510794,2005,7,segunda_liga,56,50,0,0,0,0,,2005
Olhanense,Desportivo Aves,2-1,https://www.besoccer.com/match/sc-olhanense/desportivo-aves/200510795,2005,7,segunda_liga,53,50,0,0,0,0,,2005
Leixões,FC Maia,0-1,https://www.besoccer.com/match/leixoes/fc-maia/200510796,2005,7,segunda_liga,53,50,0,0,0,0,,2005
Feirense,FC Felgueiras,1-0,https://www.besoccer.com/match/feirense/fc-felgueiras/200510788,2005,8,segunda_liga,49,49,0,0,0,0,,2005
FC Maia,Varzim,3-0,https://www.besoccer.com/match/fc-maia/varzim/200510787,2005,8,segunda_liga,50,56,0,0,0,0,,2005
CD Santa Clara,Espinho,2-1,https://www.besoccer.com/match/santa-clara/espinho/200510780,2005,8,segunda_liga,51,48,0,0,0,0,,2005
Paços de Ferreira,Alverca,1-0,https://www.besoccer.com/match/pacos-ferreira/alverca/200510781,2005,8,segunda_liga,61,57,0,0,0,0,,2005
Naval,Chaves,2-0,https://www.besoccer.com/match/naval/chaves/200510782,2005,8,segunda_liga,53,51,0,0,0,0,,2005
Estrela Amadora,FC Marco,6-2,https://www.besoccer.com/match/estrela-amadora/fc-marco/200510783,2005,8,segunda_liga,56,50,0,0,0,0,,2005
Portimonense,Leixões,0-1,https://www.besoccer.com/match/portimonense/leixoes/200510784,2005,8,segunda_liga,52,53,0,0,0,0,,2005
Ovarense,Olhanense,4-2,https://www.besoccer.com/match/ovarense/sc-olhanense/200510785,2005,8,segunda_liga,49,53,0,0,0,0,,2005
Desportivo Aves,Gondomar,1-0,https://www.besoccer.com/match/desportivo-aves/gondomar/200510786,2005,8,segunda_liga,49,52,0,0,0,0,,2005
Alverca,CD Santa Clara,1-0,https://www.besoccer.com/match/alverca/santa-clara/200510779,2005,9,segunda_liga,57,51,0,0,0,0,,2005
Varzim,Olhanense,0-1,https://www.besoccer.com/match/varzim/sc-olhanense/200510771,2005,9,segunda_liga,56,53,0,0,0,0,,2005
FC Felgueiras,Paços de Ferreira,1-2,https://www.besoccer.com/match/fc-felgueiras/pacos-ferreira/200510772,2005,9,segunda_liga,49,61,0,0,0,0,,2005
FC Maia,Portimonense,2-1,https://www.besoccer.com/match/fc-maia/portimonense/200510773,2005,9,segunda_liga,50,52,0,0,0,0,,2005
Leixões,Estrela Amadora,2-1,https://www.besoccer.com/match/leixoes/estrela-amadora/200510774,2005,9,segunda_liga,53,56,0,0,0,0,,2005
Gondomar,Ovarense,0-2,https://www.besoccer.com/match/gondomar/ovarense/200510775,2005,9,segunda_liga,52,50,0,0,0,0,,2005
Espinho,Desportivo Aves,1-0,https://www.besoccer.com/match/espinho/desportivo-aves/200510776,2005,9,segunda_liga,48,50,0,0,0,0,,2005
Chaves,Feirense,0-1,https://www.besoccer.com/match/chaves/feirense/200510777,2005,9,segunda_liga,51,49,0,0,0,0,,2005
FC Marco,Naval,0-0,https://www.besoccer.com/match/fc-marco/naval/200510778,2005,9,segunda_liga,50,53,0,0,0,0,,2005
CD Santa Clara,FC Felgueiras,1-3,https://www.besoccer.com/match/santa-clara/fc-felgueiras/200510765,2005,10,segunda_liga,51,49,0,0,0,0,,2005
Naval,Leixões,1-1,https://www.besoccer.com/match/naval/leixoes/200510766,2005,10,segunda_liga,53,53,0,0,0,0,,2005
Estrela Amadora,FC Maia,0-0,https://www.besoccer.com/match/estrela-amadora/fc-maia/200510767,2005,10,segunda_liga,56,50,0,0,0,0,,2005
Portimonense,Varzim,0-0,https://www.besoccer.com/match/portimonense/varzim/200510768,2005,10,segunda_liga,52,56,0,0,0,0,,2005
Feirense,FC Marco,2-2,https://www.besoccer.com/match/feirense/fc-marco/200510769,2005,10,segunda_liga,50,50,0,0,0,0,,2005
Ovarense,Espinho,3-3,https://www.besoccer.com/match/ovarense/espinho/200510770,2005,10,segunda_liga,50,48,0,0,0,0,,2005
Paços de Ferreira,Chaves,1-1,https://www.besoccer.com/match/pacos-ferreira/chaves/200510762,2005,10,segunda_liga,61,51,0,0,0,0,,2005
Olhanense,Gondomar,1-1,https://www.besoccer.com/match/sc-olhanense/gondomar/200510763,2005,10,segunda_liga,53,52,0,0,0,0,,2005
Desportivo Aves,Alverca,0-2,https://www.besoccer.com/match/desportivo-aves/alverca/200510764,2005,10,segunda_liga,50,57,0,0,0,0,,2005
FC Felgueiras,Desportivo Aves,2-3,https://www.besoccer.com/match/fc-felgueiras/desportivo-aves/200510753,2005,11,segunda_liga,49,49,0,0,0,0,,2005
FC Maia,Naval,1-1,https://www.besoccer.com/match/fc-maia/naval/200510754,2005,11,segunda_liga,50,53,0,0,0,0,,2005
Portimonense,Estrela Amadora,1-1,https://www.besoccer.com/match/portimonense/estrela-amadora/200510755,2005,11,segunda_liga,52,56,0,0,0,0,,2005
Varzim,Gondomar,2-2,https://www.besoccer.com/match/varzim/gondomar/200510756,2005,11,segunda_liga,56,52,0,0,0,0,,2005
Espinho,Olhanense,1-0,https://www.besoccer.com/match/espinho/sc-olhanense/200510757,2005,11,segunda_liga,48,53,0,0,0,0,,2005
Alverca,Ovarense,0-2,https://www.besoccer.com/match/alverca/ovarense/200510758,2005,11,segunda_liga,57,50,0,0,0,0,,2005
Chaves,CD Santa Clara,0-0,https://www.besoccer.com/match/chaves/santa-clara/200510759,2005,11,segunda_liga,51,50,0,0,0,0,,2005
FC Marco,Paços de Ferreira,1-1,https://www.besoccer.com/match/fc-marco/pacos-ferreira/200510760,2005,11,segunda_liga,50,61,0,0,0,0,,2005
Leixões,Feirense,3-1,https://www.besoccer.com/match/leixoes/feirense/200510761,2005,11,segunda_liga,53,50,0,0,0,0,,2005
CD Santa Clara,FC Marco,2-0,https://www.besoccer.com/match/santa-clara/fc-marco/200510744,2005,12,segunda_liga,50,50,0,0,0,0,,2005
Paços de Ferreira,Leixões,2-1,https://www.besoccer.com/match/pacos-ferreira/leixoes/200510745,2005,12,segunda_liga,61,54,0,0,0,0,,2005
Estrela Amadora,Varzim,2-1,https://www.besoccer.com/match/estrela-amadora/varzim/200510746,2005,12,segunda_liga,56,56,0,0,0,0,,2005
Naval,Portimonense,5-0,https://www.besoccer.com/match/naval/portimonense/200510747,2005,12,segunda_liga,53,52,0,0,0,0,,2005
Gondomar,Espinho,1-0,https://www.besoccer.com/match/gondomar/espinho/200510748,2005,12,segunda_liga,52,48,0,0,0,0,,2005
Olhanense,Alverca,3-0,https://www.besoccer.com/match/sc-olhanense/alverca/200510749,2005,12,segunda_liga,53,57,0,0,0,0,,2005
Ovarense,FC Felgueiras,0-3,https://www.besoccer.com/match/ovarense/fc-felgueiras/200510750,2005,12,segunda_liga,50,49,0,0,0,0,,2005
Desportivo Aves,Chaves,2-0,https://www.besoccer.com/match/desportivo-aves/chaves/200510751,2005,12,segunda_liga,49,51,0,0,0,0,,2005
Feirense,FC Maia,2-1,https://www.besoccer.com/match/feirense/fc-maia/200510752,2005,12,segunda_liga,49,50,0,0,0,0,,2005
Estrela Amadora,Naval,1-0,https://www.besoccer.com/match/estrela-amadora/naval/200510735,2005,13,segunda_liga,56,54,0,0,0,0,,2005
FC Felgueiras,Olhanense,2-0,https://www.besoccer.com/match/fc-felgueiras/sc-olhanense/200510736,2005,13,segunda_liga,49,53,0,0,0,0,,2005
FC Maia,Paços de Ferreira,1-2,https://www.besoccer.com/match/fc-maia/pacos-ferreira/200510737,2005,13,segunda_liga,50,61,0,0,0,0,,2005
Portimonense,Feirense,2-0,https://www.besoccer.com/match/portimonense/feirense/200510738,2005,13,segunda_liga,52,49,0,0,0,0,,2005
Varzim,Espinho,1-2,https://www.besoccer.com/match/varzim/espinho/200510739,2005,13,segunda_liga,56,48,0,0,0,0,,2005
Alverca,Gondomar,0-1,https://www.besoccer.com/match/alverca/gondomar/200510740,2005,13,segunda_liga,57,52,0,0,0,0,,2005
Chaves,Ovarense,0-0,https://www.besoccer.com/match/chaves/ovarense/200510741,2005,13,segunda_liga,50,50,0,0,0,0,,2005
FC Marco,Desportivo Aves,3-0,https://www.besoccer.com/match/fc-marco/desportivo-aves/200510742,2005,13,segunda_liga,50,50,0,0,0,0,,2005
Leixões,CD Santa Clara,0-1,https://www.besoccer.com/match/leixoes/santa-clara/200510743,2005,13,segunda_liga,53,51,0,0,0,0,,2005
CD Santa Clara,FC Maia,3-1,https://www.besoccer.com/match/santa-clara/fc-maia/200510726,2005,14,segunda_liga,51,50,0,0,0,0,,2005
Paços de Ferreira,Portimonense,3-2,https://www.besoccer.com/match/pacos-ferreira/portimonense/200510727,2005,14,segunda_liga,62,52,0,0,0,0,,2005
Naval,Varzim,2-1,https://www.besoccer.com/match/naval/varzim/200510728,2005,14,segunda_liga,53,56,0,0,0,0,,2005
Desportivo Aves,Leixões,0-0,https://www.besoccer.com/match/desportivo-aves/leixoes/200510729,2005,14,segunda_liga,49,53,0,0,0,0,,2005
Feirense,Estrela Amadora,1-1,https://www.besoccer.com/match/feirense/estrela-amadora/200510730,2005,14,segunda_liga,49,56,0,0,0,0,,2005
Espinho,Alverca,0-0,https://www.besoccer.com/match/espinho/alverca/200510731,2005,14,segunda_liga,48,57,0,0,0,0,,2005
Gondomar,FC Felgueiras,1-0,https://www.besoccer.com/match/gondomar/fc-felgueiras/200510732,2005,14,segunda_liga,52,49,0,0,0,0,,2005
Olhanense,Chaves,0-0,https://www.besoccer.com/match/sc-olhanense/chaves/200510733,2005,14,segunda_liga,53,50,0,0,0,0,,2005
Ovarense,FC Marco,2-1,https://www.besoccer.com/match/ovarense/fc-marco/200510734,2005,14,segunda_liga,50,50,0,0,0,0,,2005
FC Maia,Desportivo Aves,2-0,https://www.besoccer.com/match/fc-maia/desportivo-aves/200510725,2005,15,segunda_liga,50,49,0,0,0,0,,2005
Estrela Amadora,Paços de Ferreira,2-2,https://www.besoccer.com/match/estrela-amadora/pacos-ferreira/200510717,2005,15,segunda_liga,56,62,0,0,0,0,,2005
FC Felgueiras,Espinho,1-0,https://www.besoccer.com/match/fc-felgueiras/espinho/200510718,2005,15,segunda_liga,49,48,0,0,0,0,,2005
Portimonense,CD Santa Clara,1-0,https://www.besoccer.com/match/portimonense/santa-clara/200510719,2005,15,segunda_liga,52,51,0,0,0,0,,2005
Naval,Feirense,4-2,https://www.besoccer.com/match/naval/feirense/200510720,2005,15,segunda_liga,54,49,0,0,0,0,,2005
Varzim,Alverca,3-0,https://www.besoccer.com/match/varzim/alverca/200510721,2005,15,segunda_liga,56,57,0,0,0,0,,2005
Chaves,Gondomar,1-0,https://www.besoccer.com/match/chaves/gondomar/200510722,2005,15,segunda_liga,50,52,0,0,0,0,,2005
FC Marco,Olhanense,2-1,https://www.besoccer.com/match/fc-marco/sc-olhanense/200510723,2005,15,segunda_liga,50,53,0,0,0,0,,2005
Leixões,Ovarense,2-0,https://www.besoccer.com/match/leixoes/ovarense/200510724,2005,15,segunda_liga,53,50,0,0,0,0,,2005
Ovarense,FC Maia,3-2,https://www.besoccer.com/match/ovarense/fc-maia/200510716,2005,16,segunda_liga,50,50,0,0,0,0,,2005
CD Santa Clara,Estrela Amadora,0-0,https://www.besoccer.com/match/santa-clara/estrela-amadora/200510708,2005,16,segunda_liga,51,56,0,0,0,0,,2005
Alverca,FC Felgueiras,1-0,https://www.besoccer.com/match/alverca/fc-felgueiras/200510709,2005,16,segunda_liga,56,49,0,0,0,0,,2005
Paços de Ferreira,Naval,3-2,https://www.besoccer.com/match/pacos-ferreira/naval/200510710,2005,16,segunda_liga,62,54,0,0,0,0,,2005
Desportivo Aves,Portimonense,1-3,https://www.besoccer.com/match/desportivo-aves/portimonense/200510711,2005,16,segunda_liga,49,52,0,0,0,0,,2005
Espinho,Chaves,0-0,https://www.besoccer.com/match/espinho/chaves/200510712,2005,16,segunda_liga,48,51,0,0,0,0,,2005
Gondomar,FC Marco,0-1,https://www.besoccer.com/match/gondomar/fc-marco/200510713,2005,16,segunda_liga,52,50,0,0,0,0,,2005
Olhanense,Leixões,3-1,https://www.besoccer.com/match/sc-olhanense/leixoes/200510714,2005,16,segunda_liga,52,53,0,0,0,0,,2005
Varzim,Feirense,0-1,https://www.besoccer.com/match/varzim/feirense/200510715,2005,16,segunda_liga,56,49,0,0,0,0,,2005
FC Maia,Olhanense,1-1,https://www.besoccer.com/match/fc-maia/sc-olhanense/200510699,2005,17,segunda_liga,50,53,0,0,0,0,,2005
Estrela Amadora,Desportivo Aves,1-0,https://www.besoccer.com/match/estrela-amadora/desportivo-aves/200510700,2005,17,segunda_liga,56,49,0,0,0,0,,2005
Portimonense,Ovarense,2-1,https://www.besoccer.com/match/portimonense/ovarense/200510701,2005,17,segunda_liga,52,50,0,0,0,0,,2005
Naval,CD Santa Clara,4-1,https://www.besoccer.com/match/naval/santa-clara/200510702,2005,17,segunda_liga,54,51,0,0,0,0,,2005
FC Felgueiras,Varzim,1-4,https://www.besoccer.com/match/fc-felgueiras/varzim/200510703,2005,17,segunda_liga,49,56,0,0,0,0,,2005
Feirense,Paços de Ferreira,3-0,https://www.besoccer.com/match/feirense/pacos-ferreira/200510704,2005,17,segunda_liga,49,62,0,0,0,0,,2005
Chaves,Alverca,1-0,https://www.besoccer.com/match/chaves/alverca/200510705,2005,17,segunda_liga,51,56,0,0,0,0,,2005
FC Marco,Espinho,2-1,https://www.besoccer.com/match/fc-marco/espinho/200510706,2005,17,segunda_liga,50,48,0,0,0,0,,2005
Leixões,Gondomar,0-1,https://www.besoccer.com/match/leixoes/gondomar/200510707,2005,17,segunda_liga,53,52,0,0,0,0,,2005
FC Maia,Gondomar,1-1,https://www.besoccer.com/match/fc-maia/gondomar/200510698,2005,18,segunda_liga,50,52,0,0,0,0,,2005
Estrela Amadora,Ovarense,2-1,https://www.besoccer.com/match/estrela-amadora/ovarense/200510697,2005,18,segunda_liga,56,50,0,0,0,0,,2005
Paços de Ferreira,Varzim,1-0,https://www.besoccer.com/match/pacos-ferreira/varzim/200510690,2005,18,segunda_liga,61,56,0,0,0,0,,2005
Portimonense,Olhanense,0-0,https://www.besoccer.com/match/portimonense/sc-olhanense/200510691,2005,18,segunda_liga,52,53,0,0,0,0,,2005
Naval,Desportivo Aves,0-1,https://www.besoccer.com/match/naval/desportivo-aves/200510692,2005,18,segunda_liga,54,49,0,0,0,0,,2005
Leixões,Espinho,4-2,https://www.besoccer.com/match/leixoes/espinho/200510693,2005,18,segunda_liga,53,48,0,0,0,0,,2005
FC Marco,Alverca,2-1,https://www.besoccer.com/match/fc-marco/alverca/200510694,2005,18,segunda_liga,50,56,0,0,0,0,,2005
Chaves,FC Felgueiras,0-0,https://www.besoccer.com/match/chaves/fc-felgueiras/200510695,2005,18,segunda_liga,51,49,0,0,0,0,,2005
Feirense,CD Santa Clara,3-1,https://www.besoccer.com/match/feirense/santa-clara/200510696,2005,18,segunda_liga,50,51,0,0,0,0,,2005
Ovarense,Naval,0-3,https://www.besoccer.com/match/ovarense/naval/200510689,2005,19,segunda_liga,50,54,0,0,0,0,,2005
CD Santa Clara,Paços de Ferreira,3-4,https://www.besoccer.com/match/santa-clara/pacos-ferreira/200510681,2005,19,segunda_liga,50,61,0,0,0,0,,2005
FC Felgueiras,FC Marco,0-2,https://www.besoccer.com/match/fc-felgueiras/fc-marco/200510682,2005,19,segunda_liga,49,51,0,0,0,0,,2005
Desportivo Aves,Feirense,2-0,https://www.besoccer.com/match/desportivo-aves/feirense/200510683,2005,19,segunda_liga,49,50,0,0,0,0,,2005
Olhanense,Estrela Amadora,1-0,https://www.besoccer.com/match/sc-olhanense/estrela-amadora/200510684,2005,19,segunda_liga,53,57,0,0,0,0,,2005
Espinho,FC Maia,1-0,https://www.besoccer.com/match/espinho/fc-maia/200510685,2005,19,segunda_liga,48,50,0,0,0,0,,2005
Alverca,Leixões,0-1,https://www.besoccer.com/match/alverca/leixoes/200510686,2005,19,segunda_liga,56,53,0,0,0,0,,2005
Varzim,Chaves,2-1,https://www.besoccer.com/match/varzim/chaves/200510687,2005,19,segunda_liga,56,51,0,0,0,0,,2005
Gondomar,Portimonense,0-3,https://www.besoccer.com/match/gondomar/portimonense/200510688,2005,19,segunda_liga,52,52,0,0,0,0,,2005
Feirense,Ovarense,1-0,https://www.besoccer.com/match/feirense/ovarense/200510680,2005,20,segunda_liga,50,49,0,0,0,0,,2005
Naval,Olhanense,1-1,https://www.besoccer.com/match/naval/sc-olhanense/200510679,2005,20,segunda_liga,54,53,0,0,0,0,,2005
CD Santa Clara,Varzim,3-0,https://www.besoccer.com/match/santa-clara/varzim/200510672,2005,20,segunda_liga,50,56,0,0,0,0,,2005
Paços de Ferreira,Desportivo Aves,2-1,https://www.besoccer.com/match/pacos-ferreira/desportivo-aves/200510673,2005,20,segunda_liga,62,49,0,0,0,0,,2005
Estrela Amadora,Gondomar,2-1,https://www.besoccer.com/match/estrela-amadora/gondomar/200510674,2005,20,segunda_liga,57,52,0,0,0,0,,2005
FC Maia,Alverca,3-1,https://www.besoccer.com/match/fc-maia/alverca/200510675,2005,20,segunda_liga,50,56,0,0,0,0,,2005
Portimonense,Espinho,2-2,https://www.besoccer.com/match/portimonense/espinho/200510676,2005,20,segunda_liga,53,48,0,0,0,0,,2005
