Home_Team,Away_Team,Result,Link,Season,Round,League,Elo_home,Elo_away,Home_Yellow,Home_Red,Away_Yellow,Away_Red,Referee,Year
Portimonense,CD Santa Clara,0-1,https://www.besoccer.com/match/portimonense/santa-clara/2007111292,2007,1,segunda_liga,50,50,0,0,2,0,,2007
Trofense,Penafiel,0-0,https://www.besoccer.com/match/trofense/penafiel/2007111293,2007,1,segunda_liga,50,50,4,0,4,0,,2007
Vitória Guimarães,Vizela,2-0,https://www.besoccer.com/match/vitoria-guimaraes/vizela/2007111294,2007,1,segunda_liga,50,50,5,0,4,0,,2007
Estoril,Ol. Moscavide,1-1,https://www.besoccer.com/match/estoril/ol-moscavide/2007111295,2007,1,segunda_liga,50,50,1,0,3,0,,2007
Rio Ave,Varzim,0-0,https://www.besoccer.com/match/rio-ave/varzim/2007111296,2007,1,segunda_liga,50,50,4,0,2,0,,2007
Gondomar,Olhanense,1-1,https://www.besoccer.com/match/gondomar/sc-olhanense/2007111297,2007,1,segunda_liga,50,50,1,0,3,0,,2007
Feirense,Chaves,1-0,https://www.besoccer.com/match/feirense/chaves/2007111298,2007,1,segunda_liga,50,50,4,0,3,0,,2007
Leixões,Gil Vicente,2-1,https://www.besoccer.com/match/leixoes/gil-vicente/2007111299,2007,1,segunda_liga,50,50,2,0,5,0,,2007
Varzim,Vitória Guimarães,2-1,https://www.besoccer.com/match/varzim/vitoria-guimaraes/2007111300,2007,2,segunda_liga,50,50,2,1,5,1,,2007
Ol. Moscavide,Trofense,0-2,https://www.besoccer.com/match/ol-moscavide/trofense/2007111301,2007,2,segunda_liga,50,50,3,0,1,0,,2007
Vizela,Gondomar,0-1,https://www.besoccer.com/match/vizela/gondomar/2007111302,2007,2,segunda_liga,50,50,0,0,4,0,,2007
Penafiel,Rio Ave,2-0,https://www.besoccer.com/match/penafiel/rio-ave/2007111303,2007,2,segunda_liga,50,50,3,0,3,0,,2007
Gil Vicente,Feirense,0-3,https://www.besoccer.com/match/gil-vicente/feirense/2007111304,2007,2,segunda_liga,50,50,0,0,0,0,,2007
Chaves,Estoril,0-1,https://www.besoccer.com/match/chaves/estoril/2007111305,2007,2,segunda_liga,50,50,4,0,3,0,,2007
CD Santa Clara,Leixões,0-2,https://www.besoccer.com/match/santa-clara/leixoes/2007111306,2007,2,segunda_liga,50,50,1,0,6,0,,2007
Olhanense,Portimonense,1-4,https://www.besoccer.com/match/sc-olhanense/portimonense/2007111307,2007,2,segunda_liga,50,50,3,0,7,0,,2007
Trofense,Chaves,1-0,https://www.besoccer.com/match/trofense/chaves/2007111308,2007,3,segunda_liga,50,50,6,0,5,0,,2007
Olhanense,Vizela,2-1,https://www.besoccer.com/match/sc-olhanense/vizela/2007111309,2007,3,segunda_liga,50,50,3,0,4,0,,2007
Feirense,CD Santa Clara,3-0,https://www.besoccer.com/match/feirense/santa-clara/2007111310,2007,3,segunda_liga,50,50,3,0,2,0,,2007
Rio Ave,Ol. Moscavide,2-1,https://www.besoccer.com/match/rio-ave/ol-moscavide/2007111311,2007,3,segunda_liga,50,50,2,0,3,0,,2007
Vitória Guimarães,Penafiel,0-1,https://www.besoccer.com/match/vitoria-guimaraes/penafiel/2007111312,2007,3,segunda_liga,50,50,4,0,4,0,,2007
Estoril,Gil Vicente,3-0,https://www.besoccer.com/match/estoril/gil-vicente/2007111313,2007,3,segunda_liga,50,50,0,0,0,0,,2007
Portimonense,Leixões,1-4,https://www.besoccer.com/match/portimonense/leixoes/2007111314,2007,3,segunda_liga,50,50,2,2,3,2,,2007
Gondomar,Varzim,0-1,https://www.besoccer.com/match/gondomar/varzim/2007111315,2007,3,segunda_liga,50,50,3,0,0,0,,2007
CD Santa Clara,Estoril,1-1,https://www.besoccer.com/match/santa-clara/estoril/2007111317,2007,4,segunda_liga,50,50,3,0,3,0,,2007
Ol. Moscavide,Vitória Guimarães,2-1,https://www.besoccer.com/match/ol-moscavide/vitoria-guimaraes/2007111318,2007,4,segunda_liga,50,50,5,0,5,0,,2007
Varzim,Olhanense,1-0,https://www.besoccer.com/match/varzim/sc-olhanense/2007111319,2007,4,segunda_liga,50,50,2,0,0,0,,2007
Chaves,Rio Ave,1-1,https://www.besoccer.com/match/chaves/rio-ave/2007111320,2007,4,segunda_liga,50,50,1,0,2,0,,2007
Penafiel,Gondomar,2-1,https://www.besoccer.com/match/penafiel/gondomar/2007111321,2007,4,segunda_liga,50,50,4,0,5,0,,2007
Vizela,Portimonense,1-0,https://www.besoccer.com/match/vizela/portimonense/2007111322,2007,4,segunda_liga,50,50,2,0,4,0,,2007
Gil Vicente,Trofense,0-3,https://www.besoccer.com/match/gil-vicente/trofense/2007111323,2007,4,segunda_liga,50,50,0,0,0,0,,2007
Leixões,Feirense,1-1,https://www.besoccer.com/match/leixoes/feirense/2007111324,2007,4,segunda_liga,50,50,4,0,3,0,,2007
Gondomar,Ol. Moscavide,0-1,https://www.besoccer.com/match/gondomar/ol-moscavide/2007111325,2007,5,segunda_liga,50,50,4,0,4,0,,2007
Vitória Guimarães,Chaves,1-0,https://www.besoccer.com/match/vitoria-guimaraes/chaves/2007111326,2007,5,segunda_liga,50,50,2,0,5,0,,2007
Olhanense,Penafiel,1-1,https://www.besoccer.com/match/sc-olhanense/penafiel/2007111327,2007,5,segunda_liga,50,50,4,0,0,0,,2007
Portimonense,Feirense,0-0,https://www.besoccer.com/match/portimonense/feirense/2007111328,2007,5,segunda_liga,50,50,1,0,1,0,,2007
Vizela,Varzim,0-1,https://www.besoccer.com/match/vizela/varzim/2007111329,2007,5,segunda_liga,50,50,4,0,4,0,,2007
Estoril,Leixões,1-0,https://www.besoccer.com/match/estoril/leixoes/2007111330,2007,5,segunda_liga,50,50,8,0,5,0,,2007
Trofense,CD Santa Clara,0-1,https://www.besoccer.com/match/trofense/santa-clara/2007111331,2007,5,segunda_liga,50,50,3,1,3,1,,2007
Rio Ave,Gil Vicente,1-0,https://www.besoccer.com/match/rio-ave/gil-vicente/2007111332,2007,5,segunda_liga,50,50,6,0,4,0,,2007
