Home_Team,Away_Team,Result,Link,Season,Round,League,Elo_home,Elo_away,Home_Yellow,Home_Red,Away_Yellow,Away_Red,Referee,Year
Estoril,Porto II,4-0,https://www.besoccer.com/match/estoril/porto-ii/201960295,2019,1,segunda_liga,61,52,1,0,0,0,,2019
Farense,Famalicão,1-0,https://www.besoccer.com/match/farense/famalicao/201960288,2019,1,segunda_liga,50,51,1,0,2,0,,2019
Benfica II,Leixões,2-1,https://www.besoccer.com/match/benfica-ii/leixoes/201960290,2019,1,segunda_liga,52,53,3,0,2,0,,2019
UD Oliveirense,Académica,1-1,https://www.besoccer.com/match/ud-oliveirense/academica/201960294,2019,1,segunda_liga,45,57,2,0,3,0,,2019
Paços de Ferreira,Sporting Braga II,2-0,https://www.besoccer.com/match/pacos-ferreira/sporting-braga-ii/201960292,2019,1,segunda_liga,61,49,0,0,0,0,,2019
Varzim,Mafra,0-1,https://www.besoccer.com/match/varzim/mafra/201960289,2019,1,segunda_liga,52,48,2,1,1,1,,2019
Penafiel,Arouca,1-2,https://www.besoccer.com/match/penafiel/arouca/201960291,2019,1,segunda_liga,53,58,3,0,3,0,,2019
SC Covilha ,Academico Viseu,0-0,https://www.besoccer.com/match/sporting-covilha/academico-viseu/201960293,2019,1,segunda_liga,51,49,3,0,4,0,,2019
Vitória Guimarães B,Cova Piedade,0-1,https://www.besoccer.com/match/vitoria-guimar/cova-piedade/201960296,2019,1,segunda_liga,49,48,2,0,1,0,,2019
Académica,Paços de Ferreira,0-1,https://www.besoccer.com/match/academica/pacos-ferreira/201960302,2019,2,segunda_liga,57,61,2,1,5,1,,2019
Porto II,Farense,1-3,https://www.besoccer.com/match/porto-ii/farense/201960297,2019,2,segunda_liga,52,52,1,1,4,1,,2019
Mafra,Vitória Guimarães B,2-0,https://www.besoccer.com/match/mafra/vitoria-guimar/201960298,2019,2,segunda_liga,48,48,2,0,3,0,,2019
Cova Piedade,SC Covilha ,2-4,https://www.besoccer.com/match/cova-piedade/sporting-covilha/201960300,2019,2,segunda_liga,48,51,2,1,1,1,,2019
Sporting Braga II,Estoril,0-1,https://www.besoccer.com/match/sporting-braga-ii/estoril/201960304,2019,2,segunda_liga,48,61,5,0,4,0,,2019
Arouca,Benfica II,1-2,https://www.besoccer.com/match/arouca/benfica-ii/201960301,2019,2,segunda_liga,58,51,2,0,1,0,,2019
Leixões,Varzim,0-1,https://www.besoccer.com/match/leixoes/varzim/201960303,2019,2,segunda_liga,53,52,1,0,3,0,,2019
Academico Viseu,UD Oliveirense,3-1,https://www.besoccer.com/match/academico-viseu/ud-oliveirense/201960299,2019,2,segunda_liga,49,45,2,0,2,0,,2019
