Home_Team,Away_Team,Result,Link,Season,Round,League,Elo_home,Elo_away,Home_Yellow,Home_Red,Away_Yellow,Away_Red,Referee,Year
CD Santa Clara,Famalicão,2-1,https://www.besoccer.com/match/santa-clara/famalicao/2017100754,2017,3,segunda_liga,51,52,2,0,2,0,,2017
Desportivo Aves,Vizela,2-2,https://www.besoccer.com/match/desportivo-aves/vizela/2017100755,2017,3,segunda_liga,55,51,3,1,2,1,,2017
Sporting Braga II,Cova Piedade,0-1,https://www.besoccer.com/match/sporting-braga-ii/cova-piedade/2017100757,2017,3,segunda_liga,49,46,0,0,3,0,,2017
SC Freamunde,Vitória Guimarães B,0-1,https://www.besoccer.com/match/sc-freamunde/vitoria-guimar/2017100758,2017,3,segunda_liga,51,49,5,0,3,0,,2017
Leixões,Porto II,1-2,https://www.besoccer.com/match/leixoes/porto-ii/2017100759,2017,3,segunda_liga,52,54,2,0,4,0,,2017
Academico Viseu,Varzim,2-2,https://www.besoccer.com/match/academico-viseu/varzim/2017100764,2017,3,segunda_liga,44,53,2,0,3,0,,2017
Penafiel,Académica,1-0,https://www.besoccer.com/match/penafiel/academica/2017100761,2017,3,segunda_liga,55,59,0,0,0,0,,2017
União Madeira,Penafiel,0-0,https://www.besoccer.com/match/uniao-madeira/penafiel/2017100775,2017,4,segunda_liga,56,56,2,0,3,0,,2017
Académica,Portimonense,0-0,https://www.besoccer.com/match/academica/portimonense/2017100765,2017,4,segunda_liga,59,57,1,0,1,0,,2017
Gil Vicente,Academico Viseu,0-0,https://www.besoccer.com/match/gil-vicente/academico-viseu/2017100768,2017,4,segunda_liga,56,44,1,0,1,0,,2017
Vizela,Benfica II,1-2,https://www.besoccer.com/match/vizela/benfica-ii/2017100771,2017,4,segunda_liga,51,53,1,1,4,1,,2017
Porto II,Olhanense,2-1,https://www.besoccer.com/match/porto-ii/sc-olhanense/2017100774,2017,4,segunda_liga,54,52,1,0,1,0,,2017
SC Covilha ,Sporting Braga II,1-3,https://www.besoccer.com/match/sporting-covilha/sporting-braga-ii/2017100772,2017,4,segunda_liga,51,48,2,0,4,0,,2017
Famalicão,Sporting CP II,1-1,https://www.besoccer.com/match/famalicao/sporting-cp-ii/2017100767,2017,4,segunda_liga,52,53,1,0,3,0,,2017
Cova Piedade,SC Freamunde,1-0,https://www.besoccer.com/match/cova-piedade/sc-freamunde/2017100773,2017,4,segunda_liga,46,51,2,0,4,0,,2017
Fafe,CD Santa Clara,0-2,https://www.besoccer.com/match/fafe/santa-clara/2017100766,2017,4,segunda_liga,52,51,0,0,2,0,,2017
Vitória Guimarães B,Leixões,2-1,https://www.besoccer.com/match/vitoria-guimar/leixoes/2017100769,2017,4,segunda_liga,49,52,2,0,3,0,,2017
Varzim,Desportivo Aves,0-2,https://www.besoccer.com/match/varzim/desportivo-aves/2017100770,2017,4,segunda_liga,53,55,2,0,2,0,,2017
Desportivo Aves,Benfica II,1-2,https://www.besoccer.com/match/desportivo-aves/benfica-ii/2017100778,2017,5,segunda_liga,55,53,2,0,3,0,,2017
Académica,União Madeira,1-0,https://www.besoccer.com/match/academica/uniao-madeira/2017100777,2017,5,segunda_liga,59,56,3,0,3,0,,2017
SC Freamunde,Porto II,3-1,https://www.besoccer.com/match/sc-freamunde/porto-ii/2017100780,2017,5,segunda_liga,51,55,5,0,2,0,,2017
Portimonense,SC Covilha ,2-1,https://www.besoccer.com/match/portimonense/sporting-covilha/2017100784,2017,5,segunda_liga,57,50,0,0,3,0,,2017
Olhanense,Fafe,2-3,https://www.besoccer.com/match/sc-olhanense/fafe/2017100785,2017,5,segunda_liga,52,51,2,0,1,0,,2017
Academico Viseu,Vitória Guimarães B,2-1,https://www.besoccer.com/match/academico-viseu/vitoria-guimar/2017100786,2017,5,segunda_liga,44,49,1,0,2,0,,2017
Sporting Braga II,Famalicão,3-0,https://www.besoccer.com/match/sporting-braga-ii/famalicao/2017100779,2017,5,segunda_liga,49,52,3,0,6,0,,2017
Leixões,Varzim,3-0,https://www.besoccer.com/match/leixoes/varzim/2017100781,2017,5,segunda_liga,52,53,2,0,5,0,,2017
Penafiel,Cova Piedade,2-1,https://www.besoccer.com/match/penafiel/cova-piedade/2017100782,2017,5,segunda_liga,56,47,3,0,3,0,,2017
CD Santa Clara,Gil Vicente,1-0,https://www.besoccer.com/match/santa-clara/gil-vicente/2017100776,2017,5,segunda_liga,51,56,2,0,2,0,,2017
Sporting CP II,Vizela,1-2,https://www.besoccer.com/match/sporting-cp-ii/vizela/2017100783,2017,5,segunda_liga,53,50,4,0,3,0,,2017
Famalicão,SC Freamunde,3-2,https://www.besoccer.com/match/famalicao/sc-freamunde/2017100789,2017,6,segunda_liga,52,51,4,0,4,0,,2017
Vizela,Sporting Braga II,0-0,https://www.besoccer.com/match/vizela/sporting-braga-ii/2017100794,2017,6,segunda_liga,51,49,3,0,3,0,,2017
União Madeira,Olhanense,3-2,https://www.besoccer.com/match/uniao-madeira/sc-olhanense/2017100795,2017,6,segunda_liga,55,52,4,0,3,0,,2017
Fafe,Leixões,0-0,https://www.besoccer.com/match/fafe/leixoes/2017100788,2017,6,segunda_liga,51,52,2,0,2,0,,2017
Vitória Guimarães B,Portimonense,1-5,https://www.besoccer.com/match/vitoria-guimar/portimonense/2017100790,2017,6,segunda_liga,49,57,3,0,2,0,,2017
Cova Piedade,CD Santa Clara,1-1,https://www.besoccer.com/match/cova-piedade/santa-clara/2017100791,2017,6,segunda_liga,47,51,1,0,1,0,,2017
Gil Vicente,Desportivo Aves,0-0,https://www.besoccer.com/match/gil-vicente/desportivo-aves/2017100793,2017,6,segunda_liga,56,55,3,0,1,0,,2017
Varzim,Sporting CP II,3-0,https://www.besoccer.com/match/varzim/sporting-cp-ii/2017100797,2017,6,segunda_liga,53,53,2,0,2,0,,2017
Benfica II,Academico Viseu,2-1,https://www.besoccer.com/match/benfica-ii/academico-viseu/2017100787,2017,6,segunda_liga,53,44,2,0,2,0,,2017
Porto II,Penafiel,2-2,https://www.besoccer.com/match/porto-ii/penafiel/2017100796,2017,6,segunda_liga,54,56,1,1,4,1,,2017
SC Covilha ,Académica,0-0,https://www.besoccer.com/match/sporting-covilha/academica/2017100792,2017,6,segunda_liga,51,59,4,0,4,0,,2017
Académica,Famalicão,3-0,https://www.besoccer.com/match/academica/famalicao/2017100799,2017,7,segunda_liga,59,52,5,0,3,0,,2017
SC Freamunde,Benfica II,0-0,https://www.besoccer.com/match/sc-freamunde/benfica-ii/2017100804,2017,7,segunda_liga,51,53,1,0,1,0,,2017
Desportivo Aves,Academico Viseu,3-2,https://www.besoccer.com/match/desportivo-aves/academico-viseu/2017100800,2017,7,segunda_liga,55,44,0,0,1,0,,2017
Sporting Braga II,Varzim,1-1,https://www.besoccer.com/match/sporting-braga-ii/varzim/2017100801,2017,7,segunda_liga,49,53,2,0,3,0,,2017
SC Covilha ,União Madeira,1-1,https://www.besoccer.com/match/sporting-covilha/uniao-madeira/2017100802,2017,7,segunda_liga,50,56,5,0,2,0,,2017
Leixões,Vizela,0-0,https://www.besoccer.com/match/leixoes/vizela/2017100803,2017,7,segunda_liga,52,51,0,0,2,0,,2017
Penafiel,Fafe,1-1,https://www.besoccer.com/match/penafiel/fafe/2017100805,2017,7,segunda_liga,56,51,1,1,2,1,,2017
Sporting CP II,Gil Vicente,2-2,https://www.besoccer.com/match/sporting-cp-ii/gil-vicente/2017100806,2017,7,segunda_liga,53,56,1,0,1,0,,2017
Portimonense,Cova Piedade,1-1,https://www.besoccer.com/match/portimonense/cova-piedade/2017100808,2017,7,segunda_liga,57,47,2,0,8,0,,2017
CD Santa Clara,Porto II,2-0,https://www.besoccer.com/match/santa-clara/porto-ii/2017100798,2017,7,segunda_liga,51,54,1,0,1,0,,2017
Olhanense,Vitória Guimarães B,0-3,https://www.besoccer.com/match/sc-olhanense/vitoria-guimar/2017100807,2017,7,segunda_liga,52,49,2,0,1,0,,2017
Fafe,Portimonense,0-2,https://www.besoccer.com/match/fafe/portimonense/2017100811,2017,8,segunda_liga,51,57,4,0,1,0,,2017
Vitória Guimarães B,União Madeira,0-2,https://www.besoccer.com/match/vitoria-guimar/uniao-madeira/2017100813,2017,8,segunda_liga,49,56,2,0,2,0,,2017
Cova Piedade,Académica,1-1,https://www.besoccer.com/match/cova-piedade/academica/2017100814,2017,8,segunda_liga,47,59,1,0,1,0,,2017
Gil Vicente,SC Freamunde,0-0,https://www.besoccer.com/match/gil-vicente/sc-freamunde/2017100817,2017,8,segunda_liga,56,51,2,0,1,0,,2017
Varzim,Olhanense,1-0,https://www.besoccer.com/match/varzim/sc-olhanense/2017100818,2017,8,segunda_liga,53,52,1,0,3,0,,2017
Academico Viseu,Sporting Braga II,1-1,https://www.besoccer.com/match/academico-viseu/sporting-braga-ii/2017100815,2017,8,segunda_liga,44,49,4,0,2,0,,2017
Porto II,SC Covilha ,1-0,https://www.besoccer.com/match/porto-ii/sporting-covilha/2017100816,2017,8,segunda_liga,54,50,2,0,3,0,,2017
Benfica II,Leixões,1-0,https://www.besoccer.com/match/benfica-ii/leixoes/2017100810,2017,8,segunda_liga,53,52,3,0,3,0,,2017
Famalicão,Penafiel,0-0,https://www.besoccer.com/match/famalicao/penafiel/2017100812,2017,8,segunda_liga,52,56,2,0,3,0,,2017
Desportivo Aves,Sporting CP II,2-0,https://www.besoccer.com/match/desportivo-aves/sporting-cp-ii/2017100809,2017,8,segunda_liga,56,53,2,0,2,0,,2017
Vizela,CD Santa Clara,0-0,https://www.besoccer.com/match/vizela/santa-clara/2017100819,2017,8,segunda_liga,51,52,0,0,4,0,,2017
Académica,Vizela,0-1,https://www.besoccer.com/match/academica/vizela/2017100821,2017,9,segunda_liga,59,51,3,0,1,0,,2017
Olhanense,Benfica II,1-2,https://www.besoccer.com/match/sc-olhanense/benfica-ii/2017100825,2017,9,segunda_liga,52,53,2,0,2,0,,2017
União Madeira,Fafe,0-0,https://www.besoccer.com/match/uniao-madeira/fafe/2017100826,2017,9,segunda_liga,56,51,1,0,2,0,,2017
Leixões,Gil Vicente,0-0,https://www.besoccer.com/match/leixoes/gil-vicente/2017100827,2017,9,segunda_liga,52,56,4,0,4,0,,2017
Sporting CP II,Cova Piedade,5-1,https://www.besoccer.com/match/sporting-cp-ii/cova-piedade/2017100829,2017,9,segunda_liga,53,47,0,0,1,0,,2017
CD Santa Clara,Varzim,2-1,https://www.besoccer.com/match/santa-clara/varzim/2017100820,2017,9,segunda_liga,52,53,5,0,3,0,,2017
Sporting Braga II,Desportivo Aves,2-2,https://www.besoccer.com/match/sporting-braga-ii/desportivo-aves/2017100824,2017,9,segunda_liga,49,56,0,0,1,0,,2017
Penafiel,Vitória Guimarães B,1-0,https://www.besoccer.com/match/penafiel/vitoria-guimar/2017100828,2017,9,segunda_liga,56,49,3,0,2,0,,2017
Portimonense,Porto II,3-0,https://www.besoccer.com/match/portimonense/porto-ii/2017100830,2017,9,segunda_liga,57,54,1,0,2,0,,2017
SC Freamunde,Academico Viseu,1-1,https://www.besoccer.com/match/sc-freamunde/academico-viseu/2017100823,2017,9,segunda_liga,52,45,2,0,1,0,,2017
SC Covilha ,Famalicão,2-1,https://www.besoccer.com/match/sporting-covilha/famalicao/2017100822,2017,9,segunda_liga,51,52,2,0,4,0,,2017
Benfica II,CD Santa Clara,3-1,https://www.besoccer.com/match/benfica-ii/santa-clara/2017100832,2017,10,segunda_liga,53,52,1,0,1,0,,2017
Famalicão,Portimonense,2-3,https://www.besoccer.com/match/famalicao/portimonense/2017100833,2017,10,segunda_liga,52,57,2,0,2,0,,2017
Fafe,Académica,1-2,https://www.besoccer.com/match/fafe/academica/2017100835,2017,10,segunda_liga,51,59,2,0,3,0,,2017
Desportivo Aves,Leixões,1-1,https://www.besoccer.com/match/desportivo-aves/leixoes/2017100831,2017,10,segunda_liga,56,52,2,1,3,1,,2017
Gil Vicente,Sporting Braga II,2-1,https://www.besoccer.com/match/gil-vicente/sporting-braga-ii/2017100836,2017,10,segunda_liga,56,49,3,0,1,0,,2017
Vitória Guimarães B,SC Covilha ,1-2,https://www.besoccer.com/match/vitoria-guimar/sporting-covilha/2017100837,2017,10,segunda_liga,49,51,2,0,3,0,,2017
Varzim,SC Freamunde,0-0,https://www.besoccer.com/match/varzim/sc-freamunde/2017100838,2017,10,segunda_liga,53,52,3,0,2,0,,2017
Cova Piedade,Olhanense,3-2,https://www.besoccer.com/match/cova-piedade/sc-olhanense/2017100839,2017,10,segunda_liga,47,52,2,0,2,0,,2017
Vizela,Penafiel,1-0,https://www.besoccer.com/match/vizela/penafiel/2017100840,2017,10,segunda_liga,51,56,0,0,2,0,,2017
Academico Viseu,Sporting CP II,0-1,https://www.besoccer.com/match/academico-viseu/sporting-cp-ii/2017100841,2017,10,segunda_liga,45,53,2,0,3,0,,2017
Porto II,União Madeira,0-0,https://www.besoccer.com/match/porto-ii/uniao-madeira/2017100834,2017,10,segunda_liga,54,56,0,0,2,0,,2017
União Madeira,Cova Piedade,0-1,https://www.besoccer.com/match/uniao-madeira/cova-piedade/2017100852,2017,11,segunda_liga,56,47,2,0,2,0,,2017
Académica,Varzim,3-2,https://www.besoccer.com/match/academica/varzim/2017100843,2017,11,segunda_liga,59,53,2,0,3,0,,2017
SC Covilha ,Vizela,1-1,https://www.besoccer.com/match/sporting-covilha/vizela/2017100844,2017,11,segunda_liga,51,52,3,0,4,0,,2017
SC Freamunde,Sporting CP II,2-3,https://www.besoccer.com/match/sc-freamunde/sporting-cp-ii/2017100845,2017,11,segunda_liga,52,53,4,0,2,0,,2017
Olhanense,Desportivo Aves,1-2,https://www.besoccer.com/match/sc-olhanense/desportivo-aves/2017100846,2017,11,segunda_liga,52,56,1,0,4,0,,2017
Portimonense,Benfica II,3-0,https://www.besoccer.com/match/portimonense/benfica-ii/2017100847,2017,11,segunda_liga,58,53,1,0,3,0,,2017
Leixões,Sporting Braga II,2-2,https://www.besoccer.com/match/leixoes/sporting-braga-ii/2017100848,2017,11,segunda_liga,52,49,4,0,1,0,,2017
Vitória Guimarães B,Fafe,1-3,https://www.besoccer.com/match/vitoria-guimar/fafe/2017100849,2017,11,segunda_liga,49,51,2,2,1,2,,2017
Porto II,Famalicão,1-1,https://www.besoccer.com/match/porto-ii/famalicao/2017100850,2017,11,segunda_liga,54,52,3,0,3,0,,2017
Penafiel,Gil Vicente,1-0,https://www.besoccer.com/match/penafiel/gil-vicente/2017100851,2017,11,segunda_liga,56,56,1,0,2,0,,2017
CD Santa Clara,Academico Viseu,1-2,https://www.besoccer.com/match/santa-clara/academico-viseu/2017100842,2017,11,segunda_liga,52,44,2,0,5,0,,2017
Gil Vicente,Olhanense,2-1,https://www.besoccer.com/match/gil-vicente/sc-olhanense/2017100857,2017,12,segunda_liga,56,52,5,0,2,0,,2017
Varzim,Portimonense,2-2,https://www.besoccer.com/match/varzim/portimonense/2017100863,2017,12,segunda_liga,53,58,4,0,4,0,,2017
Vizela,Porto II,1-1,https://www.besoccer.com/match/vizela/porto-ii/2017100862,2017,12,segunda_liga,52,54,2,0,3,0,,2017
Desportivo Aves,SC Freamunde,2-1,https://www.besoccer.com/match/desportivo-aves/sc-freamunde/2017100853,2017,12,segunda_liga,56,51,2,0,3,0,,2017
Benfica II,Penafiel,2-0,https://www.besoccer.com/match/benfica-ii/penafiel/2017100854,2017,12,segunda_liga,53,56,4,0,2,0,,2017
Sporting Braga II,CD Santa Clara,1-2,https://www.besoccer.com/match/sporting-braga-ii/santa-clara/2017100855,2017,12,segunda_liga,49,52,1,0,1,0,,2017
Famalicão,União Madeira,2-0,https://www.besoccer.com/match/famalicao/uniao-madeira/2017100856,2017,12,segunda_liga,52,56,3,0,5,0,,2017
Academico Viseu,Académica,0-0,https://www.besoccer.com/match/academico-viseu/academica/2017100858,2017,12,segunda_liga,45,59,2,0,2,0,,2017
Fafe,SC Covilha ,1-1,https://www.besoccer.com/match/fafe/sporting-covilha/2017100859,2017,12,segunda_liga,51,51,2,0,4,0,,2017
Cova Piedade,Vitória Guimarães B,2-0,https://www.besoccer.com/match/cova-piedade/vitoria-guimar/2017100860,2017,12,segunda_liga,48,49,1,0,1,0,,2017
Sporting CP II,Leixões,2-1,https://www.besoccer.com/match/sporting-cp-ii/leixoes/2017100861,2017,12,segunda_liga,53,52,3,0,2,0,,2017
Porto II,Fafe,4-0,https://www.besoccer.com/match/porto-ii/fafe/2017100873,2017,13,segunda_liga,54,51,0,0,2,0,,2017
Olhanense,Sporting CP II,2-2,https://www.besoccer.com/match/sc-olhanense/sporting-cp-ii/2017100868,2017,13,segunda_liga,52,53,2,0,3,0,,2017
Vitória Guimarães B,Famalicão,1-0,https://www.besoccer.com/match/vitoria-guimar/famalicao/2017100874,2017,13,segunda_liga,49,52,1,0,2,0,,2017
SC Freamunde,Sporting Braga II,0-0,https://www.besoccer.com/match/sc-freamunde/sporting-braga-ii/2017100872,2017,13,segunda_liga,51,49,1,0,2,0,,2017
União Madeira,Benfica II,1-0,https://www.besoccer.com/match/uniao-madeira/benfica-ii/2017100871,2017,13,segunda_liga,55,53,1,0,3,0,,2017
Académica,Gil Vicente,0-0,https://www.besoccer.com/match/academica/gil-vicente/2017100865,2017,13,segunda_liga,59,56,1,0,4,0,,2017
SC Covilha ,Cova Piedade,1-0,https://www.besoccer.com/match/sporting-covilha/cova-piedade/2017100866,2017,13,segunda_liga,51,48,3,0,3,0,,2017
Leixões,Academico Viseu,0-1,https://www.besoccer.com/match/leixoes/academico-viseu/2017100867,2017,13,segunda_liga,52,45,1,1,1,1,,2017
CD Santa Clara,Desportivo Aves,0-2,https://www.besoccer.com/match/santa-clara/desportivo-aves/2017100864,2017,13,segunda_liga,52,56,1,0,3,0,,2017
Penafiel,Varzim,2-1,https://www.besoccer.com/match/penafiel/varzim/2017100869,2017,13,segunda_liga,56,53,3,0,4,0,,2017
Portimonense,Vizela,2-1,https://www.besoccer.com/match/portimonense/vizela/2017100870,2017,13,segunda_liga,58,52,1,0,1,0,,2017
Desportivo Aves,Académica,2-0,https://www.besoccer.com/match/desportivo-aves/academica/2017100880,2017,14,segunda_liga,56,59,4,0,0,0,,2017
Sporting Braga II,Penafiel,2-1,https://www.besoccer.com/match/sporting-braga-ii/penafiel/2017100876,2017,14,segunda_liga,49,56,2,1,6,1,,2017
Sporting CP II,CD Santa Clara,3-1,https://www.besoccer.com/match/sporting-cp-ii/santa-clara/2017100884,2017,14,segunda_liga,53,52,1,0,0,0,,2017
Benfica II,SC Covilha ,2-2,https://www.besoccer.com/match/benfica-ii/sporting-covilha/2017100875,2017,14,segunda_liga,53,52,2,0,3,0,,2017
Gil Vicente,Portimonense,0-1,https://www.besoccer.com/match/gil-vicente/portimonense/2017100878,2017,14,segunda_liga,56,58,2,0,2,0,,2017
Cova Piedade,Porto II,1-0,https://www.besoccer.com/match/cova-piedade/porto-ii/2017100879,2017,14,segunda_liga,48,54,1,0,0,0,,2017
SC Freamunde,Leixões,0-1,https://www.besoccer.com/match/sc-freamunde/leixoes/2017100877,2017,14,segunda_liga,51,52,5,0,2,0,,2017
Famalicão,Fafe,3-1,https://www.besoccer.com/match/famalicao/fafe/2017100881,2017,14,segunda_liga,52,51,3,1,2,1,,2017
Vizela,Vitória Guimarães B,1-1,https://www.besoccer.com/match/vizela/vitoria-guimar/2017100882,2017,14,segunda_liga,52,49,2,1,4,1,,2017
Academico Viseu,Olhanense,0-1,https://www.besoccer.com/match/academico-viseu/sc-olhanense/2017100883,2017,14,segunda_liga,45,52,1,1,4,1,,2017
Varzim,União Madeira,2-1,https://www.besoccer.com/match/varzim/uniao-madeira/2017100885,2017,14,segunda_liga,53,56,2,0,1,0,,2017
CD Santa Clara,SC Freamunde,0-0,https://www.besoccer.com/match/santa-clara/sc-freamunde/2017100886,2017,15,segunda_liga,52,51,2,0,8,0,,2017
Académica,Leixões,1-0,https://www.besoccer.com/match/academica/leixoes/2017100887,2017,15,segunda_liga,59,52,1,0,2,0,,2017
Fafe,Cova Piedade,1-3,https://www.besoccer.com/match/fafe/cova-piedade/2017100888,2017,15,segunda_liga,51,48,2,0,3,0,,2017
Olhanense,Vizela,1-0,https://www.besoccer.com/match/sc-olhanense/vizela/2017100889,2017,15,segunda_liga,52,52,1,1,1,1,,2017
Portimonense,Sporting Braga II,1-0,https://www.besoccer.com/match/portimonense/sporting-braga-ii/2017100894,2017,15,segunda_liga,58,49,3,0,1,0,,2017
Porto II,Varzim,1-1,https://www.besoccer.com/match/porto-ii/varzim/2017100891,2017,15,segunda_liga,54,53,1,0,2,0,,2017
SC Covilha ,Desportivo Aves,0-2,https://www.besoccer.com/match/sporting-covilha/desportivo-aves/2017100892,2017,15,segunda_liga,52,56,3,0,3,0,,2017
Famalicão,Benfica II,0-0,https://www.besoccer.com/match/famalicao/benfica-ii/2017100893,2017,15,segunda_liga,52,53,4,0,3,0,,2017
Vitória Guimarães B,Gil Vicente,2-0,https://www.besoccer.com/match/vitoria-guimar/gil-vicente/2017100895,2017,15,segunda_liga,49,56,1,0,1,0,,2017
União Madeira,Sporting CP II,0-1,https://www.besoccer.com/match/uniao-madeira/sporting-cp-ii/2017100896,2017,15,segunda_liga,55,54,0,0,5,0,,2017
Penafiel,Academico Viseu,2-1,https://www.besoccer.com/match/penafiel/academico-viseu/2017100890,2017,15,segunda_liga,56,45,2,0,3,0,,2017
Desportivo Aves,Portimonense,1-0,https://www.besoccer.com/match/desportivo-aves/portimonense/2017100897,2017,16,segunda_liga,57,58,2,0,2,0,,2017
Sporting Braga II,Olhanense,2-2,https://www.besoccer.com/match/sporting-braga-ii/sc-olhanense/2017100899,2017,16,segunda_liga,49,52,3,0,3,0,,2017
Gil Vicente,Porto II,1-0,https://www.besoccer.com/match/gil-vicente/porto-ii/2017100900,2017,16,segunda_liga,55,54,2,0,1,0,,2017
Leixões,CD Santa Clara,1-1,https://www.besoccer.com/match/leixoes/santa-clara/2017100901,2017,16,segunda_liga,52,52,2,0,4,0,,2017
SC Freamunde,Académica,0-0,https://www.besoccer.com/match/sc-freamunde/academica/2017100902,2017,16,segunda_liga,51,59,5,0,1,0,,2017
Academico Viseu,SC Covilha ,0-1,https://www.besoccer.com/match/academico-viseu/sporting-covilha/2017100903,2017,16,segunda_liga,45,52,5,1,1,1,,2017
Cova Piedade,Famalicão,1-2,https://www.besoccer.com/match/cova-piedade/famalicao/2017100904,2017,16,segunda_liga,48,52,7,0,1,0,,2017
Varzim,Vitória Guimarães B,1-1,https://www.besoccer.com/match/varzim/vitoria-guimar/2017100905,2017,16,segunda_liga,53,49,1,0,1,0,,2017
Sporting CP II,Penafiel,1-2,https://www.besoccer.com/match/sporting-cp-ii/penafiel/2017100906,2017,16,segunda_liga,54,56,2,0,3,0,,2017
Vizela,União Madeira,1-1,https://www.besoccer.com/match/vizela/uniao-madeira/2017100907,2017,16,segunda_liga,51,55,3,0,2,0,,2017
Benfica II,Fafe,0-1,https://www.besoccer.com/match/benfica-ii/fafe/2017100898,2017,16,segunda_liga,53,50,1,0,1,0,,2017
Portimonense,Academico Viseu,3-0,https://www.besoccer.com/match/portimonense/academico-viseu/2017100912,2017,17,segunda_liga,58,45,2,0,3,0,,2017
Famalicão,Desportivo Aves,0-0,https://www.besoccer.com/match/famalicao/desportivo-aves/2017100913,2017,17,segunda_liga,52,57,2,1,3,1,,2017
Académica,Sporting Braga II,1-0,https://www.besoccer.com/match/academica/sporting-braga-ii/2017100908,2017,17,segunda_liga,59,49,4,1,2,1,,2017
SC Covilha ,Varzim,2-0,https://www.besoccer.com/match/sporting-covilha/varzim/2017100909,2017,17,segunda_liga,52,54,1,0,4,0,,2017
