Home_Team,Away_Team,Result,Link,Season,Round,League,Elo_home,Elo_away,Home_Yellow,Home_Red,Away_Yellow,Away_Red,Referee,Year
Varzim,FC Felgueiras,2-0,https://www.besoccer.com/match/varzim/fc-felgueiras/19997794,1999,1,segunda_liga,59,60,0,0,0,0,,1999
FC Maia,Penafiel,3-3,https://www.besoccer.com/match/fc-maia/penafiel/19997795,1999,1,segunda_liga,51,60,0,0,0,0,,1999
Leça FC,Naval,0-1,https://www.besoccer.com/match/leca/naval/19997796,1999,1,segunda_liga,58,52,0,0,0,0,,1999
União Madeira,Estoril,1-1,https://www.besoccer.com/match/uniao-madeira/estoril/19997797,1999,1,segunda_liga,59,60,0,0,0,0,,1999
Moreirense,Espinho,0-1,https://www.besoccer.com/match/moreirense-fc/espinho/19997798,1999,1,segunda_liga,50,55,0,0,0,0,,1999
Os Belenenses,Paços de Ferreira,3-0,https://www.besoccer.com/match/belenenses/pacos-ferreira/19997799,1999,1,segunda_liga,57,60,0,0,0,0,,1999
Uniao Lamas,Esposende,1-1,https://www.besoccer.com/match/uniao-lamas/esposende/19997800,1999,1,segunda_liga,49,52,0,0,0,0,,1999
CD Santa Clara,Feirense,3-2,https://www.besoccer.com/match/santa-clara/feirense/19997801,1999,1,segunda_liga,52,51,0,0,0,0,,1999
Gil Vicente,Desportivo Aves,2-1,https://www.besoccer.com/match/gil-vicente/desportivo-aves/19997802,1999,1,segunda_liga,54,50,0,0,0,0,,1999
Feirense,Gil Vicente,0-2,https://www.besoccer.com/match/feirense/gil-vicente/19997785,1999,2,segunda_liga,51,54,0,0,0,0,,1999
Desportivo Aves,Varzim,2-3,https://www.besoccer.com/match/desportivo-aves/varzim/19997786,1999,2,segunda_liga,49,59,0,0,0,0,,1999
FC Felgueiras,FC Maia,5-2,https://www.besoccer.com/match/fc-felgueiras/fc-maia/19997787,1999,2,segunda_liga,60,51,0,0,0,0,,1999
