Home_Team,Away_Team,Result,Link,Season,Round,League,Elo_home,Elo_away,Home_Yellow,Home_Red,Away_Yellow,Away_Red,Referee,Year
Almere City,RBC Roosendaal,3-1,https://www.besoccer.com/match/almere-city/rbc/20118684,2011,1,eerste_divisie,37,53,2,0,0,0,,2011
FC Eindhoven,RKC Waalwijk,0-0,https://www.besoccer.com/match/fc-eindhoven/rkc-waalwijk/20118685,2011,1,eerste_divisie,46,58,1,0,0,0,,2011
SC Telstar,BV Veendam ,1-1,https://www.besoccer.com/match/stormvogels-telstar/veendam/20118686,2011,1,eerste_divisie,47,49,2,0,2,0,,2011
Den Bosch,Helmond Sport,0-1,https://www.besoccer.com/match/fc-den-bosch/helmond-sport/20118687,2011,1,eerste_divisie,58,55,1,0,3,0,,2011
MVV Maastricht,FC Volendam,2-2,https://www.besoccer.com/match/mvv/fc-volendam/20118688,2011,1,eerste_divisie,54,57,3,0,2,0,,2011
Emmen,PEC Zwolle,0-3,https://www.besoccer.com/match/emmen/fc-zwolle/20118689,2011,1,eerste_divisie,51,60,2,0,3,0,,2011
Dordrecht,Cambuur,0-1,https://www.besoccer.com/match/fc-dordrecht/sc-cambuur-leeuwarden/20118690,2011,1,eerste_divisie,54,55,1,0,0,0,,2011
AGOVV Apeldoorn,Fortuna Sittard,3-1,https://www.besoccer.com/match/agovv-apeldoorn/fortuna-sittard/20118691,2011,1,eerste_divisie,51,45,1,0,2,0,,2011
Go Ahead Eagles,Sparta Rotterdam,1-2,https://www.besoccer.com/match/go-ahead-eagles/sparta-rotterdam/20118692,2011,1,eerste_divisie,56,58,2,1,1,1,,2011
BV Veendam ,Go Ahead Eagles,1-4,https://www.besoccer.com/match/veendam/go-ahead-eagles/20118700,2011,2,eerste_divisie,49,56,3,0,1,0,,2011
Helmond Sport,AGOVV Apeldoorn,1-0,https://www.besoccer.com/match/helmond-sport/agovv-apeldoorn/20118693,2011,2,eerste_divisie,55,51,2,0,0,0,,2011
RKC Waalwijk,SC Telstar,3-0,https://www.besoccer.com/match/rkc-waalwijk/stormvogels-telstar/20118694,2011,2,eerste_divisie,58,47,0,0,3,0,,2011
RBC Roosendaal,FC Eindhoven,1-2,https://www.besoccer.com/match/rbc/fc-eindhoven/20118695,2011,2,eerste_divisie,52,46,4,0,5,0,,2011
Sparta Rotterdam,Almere City,12-1,https://www.besoccer.com/match/sparta-rotterdam/almere-city/20118696,2011,2,eerste_divisie,58,38,1,0,1,0,,2011
Fortuna Sittard,Den Bosch,0-4,https://www.besoccer.com/match/fortuna-sittard/fc-den-bosch/20118697,2011,2,eerste_divisie,45,58,2,0,2,0,,2011
Cambuur,Emmen,2-1,https://www.besoccer.com/match/sc-cambuur-leeuwarden/emmen/20118698,2011,2,eerste_divisie,55,50,3,0,3,0,,2011
FC Volendam,Dordrecht,1-0,https://www.besoccer.com/match/fc-volendam/fc-dordrecht/20118699,2011,2,eerste_divisie,57,54,0,0,1,0,,2011
PEC Zwolle,MVV Maastricht,0-0,https://www.besoccer.com/match/fc-zwolle/mvv/20118701,2011,2,eerste_divisie,60,54,1,0,0,0,,2011
RBC Roosendaal,Sparta Rotterdam,3-0,https://www.besoccer.com/match/rbc/sparta-rotterdam/20118706,2011,3,eerste_divisie,52,58,3,0,2,0,,2011
PEC Zwolle,BV Veendam ,2-0,https://www.besoccer.com/match/fc-zwolle/veendam/20118702,2011,3,eerste_divisie,60,49,0,0,1,0,,2011
Dordrecht,Helmond Sport,0-1,https://www.besoccer.com/match/fc-dordrecht/helmond-sport/20118703,2011,3,eerste_divisie,53,55,3,1,1,1,,2011
FC Eindhoven,Fortuna Sittard,3-0,https://www.besoccer.com/match/fc-eindhoven/fortuna-sittard/20118704,2011,3,eerste_divisie,46,45,0,0,2,0,,2011
Cambuur,AGOVV Apeldoorn,0-1,https://www.besoccer.com/match/sc-cambuur-leeuwarden/agovv-apeldoorn/20118705,2011,3,eerste_divisie,55,51,1,0,1,0,,2011
Almere City,Go Ahead Eagles,1-2,https://www.besoccer.com/match/almere-city/go-ahead-eagles/20118707,2011,3,eerste_divisie,38,56,1,0,2,0,,2011
Emmen,MVV Maastricht,2-3,https://www.besoccer.com/match/emmen/mvv/20118708,2011,3,eerste_divisie,50,54,2,2,2,2,,2011
FC Volendam,SC Telstar,1-1,https://www.besoccer.com/match/fc-volendam/stormvogels-telstar/20118709,2011,3,eerste_divisie,57,47,3,1,4,1,,2011
Den Bosch,RKC Waalwijk,2-2,https://www.besoccer.com/match/fc-den-bosch/rkc-waalwijk/20118710,2011,3,eerste_divisie,58,58,2,0,1,0,,2011
RKC Waalwijk,FC Volendam,2-2,https://www.besoccer.com/match/rkc-waalwijk/fc-volendam/20118711,2011,4,eerste_divisie,58,57,1,0,1,0,,2011
MVV Maastricht,RBC Roosendaal,1-1,https://www.besoccer.com/match/mvv/rbc/20118712,2011,4,eerste_divisie,54,52,1,0,1,0,,2011
SC Telstar,Den Bosch,3-0,https://www.besoccer.com/match/stormvogels-telstar/fc-den-bosch/20118713,2011,4,eerste_divisie,47,58,4,0,2,0,,2011
Almere City,Cambuur,0-4,https://www.besoccer.com/match/almere-city/sc-cambuur-leeuwarden/20118714,2011,4,eerste_divisie,37,55,1,0,1,0,,2011
Go Ahead Eagles,Helmond Sport,2-0,https://www.besoccer.com/match/go-ahead-eagles/helmond-sport/20118715,2011,4,eerste_divisie,56,55,0,0,0,0,,2011
BV Veendam ,Emmen,1-1,https://www.besoccer.com/match/veendam/emmen/20118716,2011,4,eerste_divisie,49,50,2,0,1,0,,2011
Dordrecht,PEC Zwolle,1-2,https://www.besoccer.com/match/fc-dordrecht/fc-zwolle/20118717,2011,4,eerste_divisie,53,60,1,0,2,0,,2011
Sparta Rotterdam,Fortuna Sittard,3-3,https://www.besoccer.com/match/sparta-rotterdam/fortuna-sittard/20118718,2011,4,eerste_divisie,58,45,3,0,4,0,,2011
AGOVV Apeldoorn,FC Eindhoven,0-3,https://www.besoccer.com/match/agovv-apeldoorn/fc-eindhoven/20118719,2011,4,eerste_divisie,51,47,1,1,3,1,,2011
RBC Roosendaal,PEC Zwolle,0-1,https://www.besoccer.com/match/rbc/fc-zwolle/20118720,2011,5,eerste_divisie,52,60,2,1,2,1,,2011
Fortuna Sittard,Emmen,1-3,https://www.besoccer.com/match/fortuna-sittard/emmen/20118721,2011,5,eerste_divisie,45,50,4,0,2,0,,2011
Helmond Sport,FC Eindhoven,1-1,https://www.besoccer.com/match/helmond-sport/fc-eindhoven/20118723,2011,5,eerste_divisie,55,47,3,1,1,1,,2011
AGOVV Apeldoorn,RKC Waalwijk,2-3,https://www.besoccer.com/match/agovv-apeldoorn/rkc-waalwijk/20118725,2011,5,eerste_divisie,51,58,4,0,2,0,,2011
Den Bosch,MVV Maastricht,3-1,https://www.besoccer.com/match/fc-den-bosch/mvv/20118724,2011,5,eerste_divisie,58,54,1,0,3,0,,2011
Go Ahead Eagles,Cambuur,1-2,https://www.besoccer.com/match/go-ahead-eagles/sc-cambuur-leeuwarden/20118726,2011,5,eerste_divisie,57,55,2,0,4,0,,2011
Sparta Rotterdam,BV Veendam ,4-2,https://www.besoccer.com/match/sparta-rotterdam/veendam/20118722,2011,5,eerste_divisie,58,49,1,0,1,0,,2011
FC Volendam,Almere City,1-0,https://www.besoccer.com/match/fc-volendam/almere-city/20118727,2011,5,eerste_divisie,57,37,1,0,2,0,,2011
SC Telstar,Dordrecht,1-2,https://www.besoccer.com/match/stormvogels-telstar/fc-dordrecht/20118728,2011,5,eerste_divisie,47,53,4,1,3,1,,2011
RKC Waalwijk,Sparta Rotterdam,1-1,https://www.besoccer.com/match/rkc-waalwijk/sparta-rotterdam/20118733,2011,6,eerste_divisie,59,58,4,0,4,0,,2011
Cambuur,BV Veendam ,0-1,https://www.besoccer.com/match/sc-cambuur-leeuwarden/veendam/20118729,2011,6,eerste_divisie,56,49,1,0,2,0,,2011
FC Volendam,AGOVV Apeldoorn,5-2,https://www.besoccer.com/match/fc-volendam/agovv-apeldoorn/20118730,2011,6,eerste_divisie,57,51,3,0,0,0,,2011
MVV Maastricht,Fortuna Sittard,2-1,https://www.besoccer.com/match/mvv/fortuna-sittard/20118731,2011,6,eerste_divisie,54,45,3,0,3,0,,2011
Emmen,Helmond Sport,1-3,https://www.besoccer.com/match/emmen/helmond-sport/20118732,2011,6,eerste_divisie,50,55,2,1,2,1,,2011
RBC Roosendaal,Go Ahead Eagles,1-0,https://www.besoccer.com/match/rbc/go-ahead-eagles/20118734,2011,6,eerste_divisie,52,56,3,0,2,0,,2011
FC Eindhoven,Almere City,2-0,https://www.besoccer.com/match/fc-eindhoven/almere-city/20118735,2011,6,eerste_divisie,47,37,1,0,2,0,,2011
PEC Zwolle,SC Telstar,3-0,https://www.besoccer.com/match/fc-zwolle/stormvogels-telstar/20118736,2011,6,eerste_divisie,60,47,0,0,0,0,,2011
Dordrecht,Den Bosch,3-4,https://www.besoccer.com/match/fc-dordrecht/fc-den-bosch/20118737,2011,6,eerste_divisie,53,58,0,0,1,0,,2011
Go Ahead Eagles,RKC Waalwijk,1-3,https://www.besoccer.com/match/go-ahead-eagles/rkc-waalwijk/20118741,2011,7,eerste_divisie,57,59,0,0,3,0,,2011
Fortuna Sittard,FC Volendam,1-2,https://www.besoccer.com/match/fortuna-sittard/fc-volendam/20118742,2011,7,eerste_divisie,44,57,2,0,1,0,,2011
SC Telstar,RBC Roosendaal,1-3,https://www.besoccer.com/match/stormvogels-telstar/rbc/20118744,2011,7,eerste_divisie,47,52,2,0,2,0,,2011
Almere City,Emmen,1-1,https://www.besoccer.com/match/almere-city/emmen/20118745,2011,7,eerste_divisie,37,50,3,1,1,1,,2011
Sparta Rotterdam,FC Eindhoven,3-1,https://www.besoccer.com/match/sparta-rotterdam/fc-eindhoven/20118738,2011,7,eerste_divisie,58,47,2,0,3,0,,2011
Den Bosch,Cambuur,3-3,https://www.besoccer.com/match/fc-den-bosch/sc-cambuur-leeuwarden/20118739,2011,7,eerste_divisie,58,56,1,0,0,0,,2011
BV Veendam ,MVV Maastricht,1-0,https://www.besoccer.com/match/veendam/mvv/20118743,2011,7,eerste_divisie,49,54,2,0,2,0,,2011
AGOVV Apeldoorn,Dordrecht,0-3,https://www.besoccer.com/match/agovv-apeldoorn/fc-dordrecht/20118740,2011,7,eerste_divisie,51,54,1,0,2,0,,2011
Helmond Sport,PEC Zwolle,2-2,https://www.besoccer.com/match/helmond-sport/fc-zwolle/20118746,2011,7,eerste_divisie,55,60,3,0,3,0,,2011
AGOVV Apeldoorn,RBC Roosendaal,1-0,https://www.besoccer.com/match/agovv-apeldoorn/rbc/20118747,2011,8,eerste_divisie,51,53,1,0,3,0,,2011
Go Ahead Eagles,Dordrecht,8-0,https://www.besoccer.com/match/go-ahead-eagles/fc-dordrecht/20118748,2011,8,eerste_divisie,56,54,0,0,0,0,,2011
Sparta Rotterdam,FC Volendam,1-1,https://www.besoccer.com/match/sparta-rotterdam/fc-volendam/20118749,2011,8,eerste_divisie,58,57,1,0,2,0,,2011
BV Veendam ,FC Eindhoven,1-0,https://www.besoccer.com/match/veendam/fc-eindhoven/20118750,2011,8,eerste_divisie,50,47,1,0,4,0,,2011
RKC Waalwijk,PEC Zwolle,3-1,https://www.besoccer.com/match/rkc-waalwijk/fc-zwolle/20118751,2011,8,eerste_divisie,59,60,2,0,0,0,,2011
Den Bosch,Emmen,3-1,https://www.besoccer.com/match/fc-den-bosch/emmen/20118752,2011,8,eerste_divisie,58,50,2,0,1,0,,2011
Fortuna Sittard,Cambuur,2-1,https://www.besoccer.com/match/fortuna-sittard/sc-cambuur-leeuwarden/20118753,2011,8,eerste_divisie,44,56,2,0,0,0,,2011
SC Telstar,MVV Maastricht,1-1,https://www.besoccer.com/match/stormvogels-telstar/mvv/20118754,2011,8,eerste_divisie,47,54,2,0,2,0,,2011
Helmond Sport,Almere City,2-4,https://www.besoccer.com/match/helmond-sport/almere-city/20118755,2011,8,eerste_divisie,55,37,4,0,3,0,,2011
FC Eindhoven,Den Bosch,3-3,https://www.besoccer.com/match/fc-eindhoven/fc-den-bosch/20118756,2011,9,eerste_divisie,47,58,2,0,4,0,,2011
Emmen,SC Telstar,3-3,https://www.besoccer.com/match/emmen/stormvogels-telstar/20118757,2011,9,eerste_divisie,50,47,0,0,3,0,,2011
MVV Maastricht,Helmond Sport,1-4,https://www.besoccer.com/match/mvv/helmond-sport/20118758,2011,9,eerste_divisie,54,55,2,0,1,0,,2011
RBC Roosendaal,Fortuna Sittard,3-1,https://www.besoccer.com/match/rbc/fortuna-sittard/20118759,2011,9,eerste_divisie,53,44,1,0,1,0,,2011
Almere City,AGOVV Apeldoorn,1-6,https://www.besoccer.com/match/almere-city/agovv-apeldoorn/20118760,2011,9,eerste_divisie,37,51,2,1,0,1,,2011
PEC Zwolle,Sparta Rotterdam,3-1,https://www.besoccer.com/match/fc-zwolle/sparta-rotterdam/20118761,2011,9,eerste_divisie,60,58,2,0,3,0,,2011
FC Volendam,Go Ahead Eagles,2-1,https://www.besoccer.com/match/fc-volendam/go-ahead-eagles/20118762,2011,9,eerste_divisie,57,57,5,1,2,1,,2011
Cambuur,RKC Waalwijk,1-1,https://www.besoccer.com/match/sc-cambuur-leeuwarden/rkc-waalwijk/20118763,2011,9,eerste_divisie,55,59,1,0,2,0,,2011
Dordrecht,BV Veendam ,2-2,https://www.besoccer.com/match/fc-dordrecht/veendam/20118764,2011,9,eerste_divisie,54,50,0,1,3,1,,2011
Helmond Sport,Cambuur,2-0,https://www.besoccer.com/match/helmond-sport/sc-cambuur-leeuwarden/20118765,2011,10,eerste_divisie,55,55,0,0,1,0,,2011
Sparta Rotterdam,Emmen,5-0,https://www.besoccer.com/match/sparta-rotterdam/emmen/20118766,2011,10,eerste_divisie,58,50,1,1,2,1,,2011
SC Telstar,FC Eindhoven,1-2,https://www.besoccer.com/match/stormvogels-telstar/fc-eindhoven/20118767,2011,10,eerste_divisie,47,47,3,1,2,1,,2011
Fortuna Sittard,Dordrecht,1-2,https://www.besoccer.com/match/fortuna-sittard/fc-dordrecht/20118768,2011,10,eerste_divisie,44,54,1,0,8,0,,2011
RKC Waalwijk,Almere City,5-0,https://www.besoccer.com/match/rkc-waalwijk/almere-city/20118769,2011,10,eerste_divisie,59,37,0,0,2,0,,2011
BV Veendam ,Den Bosch,1-1,https://www.besoccer.com/match/veendam/fc-den-bosch/20118770,2011,10,eerste_divisie,50,58,1,0,1,0,,2011
AGOVV Apeldoorn,PEC Zwolle,1-5,https://www.besoccer.com/match/agovv-apeldoorn/fc-zwolle/20118771,2011,10,eerste_divisie,51,60,5,0,1,0,,2011
Go Ahead Eagles,MVV Maastricht,3-0,https://www.besoccer.com/match/go-ahead-eagles/mvv/20118772,2011,10,eerste_divisie,57,54,1,0,2,0,,2011
FC Volendam,RBC Roosendaal,3-1,https://www.besoccer.com/match/fc-volendam/rbc/20118773,2011,10,eerste_divisie,57,53,1,0,1,0,,2011
MVV Maastricht,AGOVV Apeldoorn,1-2,https://www.besoccer.com/match/mvv/agovv-apeldoorn/20118774,2011,11,eerste_divisie,54,51,2,1,1,1,,2011
PEC Zwolle,Almere City,4-0,https://www.besoccer.com/match/fc-zwolle/almere-city/20118775,2011,11,eerste_divisie,60,37,3,0,2,0,,2011
RKC Waalwijk,Dordrecht,1-2,https://www.besoccer.com/match/rkc-waalwijk/fc-dordrecht/20118776,2011,11,eerste_divisie,59,54,2,0,3,0,,2011
Cambuur,SC Telstar,2-1,https://www.besoccer.com/match/sc-cambuur-leeuwarden/stormvogels-telstar/20118777,2011,11,eerste_divisie,55,47,1,0,2,0,,2011
Emmen,RBC Roosendaal,2-1,https://www.besoccer.com/match/emmen/rbc/20118778,2011,11,eerste_divisie,50,53,1,0,3,0,,2011
Den Bosch,Sparta Rotterdam,3-1,https://www.besoccer.com/match/fc-den-bosch/sparta-rotterdam/20118779,2011,11,eerste_divisie,58,58,2,0,3,0,,2011
FC Eindhoven,Go Ahead Eagles,1-1,https://www.besoccer.com/match/fc-eindhoven/go-ahead-eagles/20118780,2011,11,eerste_divisie,47,57,0,0,0,0,,2011
Fortuna Sittard,BV Veendam ,3-3,https://www.besoccer.com/match/fortuna-sittard/veendam/20118781,2011,11,eerste_divisie,44,50,2,0,3,0,,2011
Helmond Sport,FC Volendam,0-2,https://www.besoccer.com/match/helmond-sport/fc-volendam/20118782,2011,11,eerste_divisie,55,58,0,0,2,0,,2011
Dordrecht,MVV Maastricht,1-0,https://www.besoccer.com/match/fc-dordrecht/mvv/20118783,2011,12,eerste_divisie,54,53,0,0,2,0,,2011
BV Veendam ,RKC Waalwijk,3-3,https://www.besoccer.com/match/veendam/rkc-waalwijk/20118784,2011,12,eerste_divisie,50,59,3,0,2,0,,2011
Almere City,SC Telstar,0-0,https://www.besoccer.com/match/almere-city/stormvogels-telstar/20118785,2011,12,eerste_divisie,37,47,1,0,3,0,,2011
AGOVV Apeldoorn,Emmen,2-2,https://www.besoccer.com/match/agovv-apeldoorn/emmen/20118786,2011,12,eerste_divisie,51,50,1,0,2,0,,2011
Go Ahead Eagles,Fortuna Sittard,3-0,https://www.besoccer.com/match/go-ahead-eagles/fortuna-sittard/20118787,2011,12,eerste_divisie,57,44,1,0,3,0,,2011
FC Volendam,Cambuur,2-1,https://www.besoccer.com/match/fc-volendam/sc-cambuur-leeuwarden/20118788,2011,12,eerste_divisie,58,55,1,0,2,0,,2011
FC Eindhoven,PEC Zwolle,1-2,https://www.besoccer.com/match/fc-eindhoven/fc-zwolle/20118789,2011,12,eerste_divisie,47,60,2,0,1,0,,2011
Sparta Rotterdam,Helmond Sport,1-1,https://www.besoccer.com/match/sparta-rotterdam/helmond-sport/20118790,2011,12,eerste_divisie,58,55,2,0,2,0,,2011
RBC Roosendaal,Den Bosch,2-2,https://www.besoccer.com/match/rbc/fc-den-bosch/20118791,2011,12,eerste_divisie,52,58,1,0,0,0,,2011
Helmond Sport,RKC Waalwijk,1-2,https://www.besoccer.com/match/helmond-sport/rkc-waalwijk/20118793,2011,13,eerste_divisie,55,59,1,0,1,0,,2011
PEC Zwolle,Fortuna Sittard,4-1,https://www.besoccer.com/match/fc-zwolle/fortuna-sittard/20118794,2011,13,eerste_divisie,61,44,0,0,1,0,,2011
MVV Maastricht,Almere City,2-1,https://www.besoccer.com/match/mvv/almere-city/20118796,2011,13,eerste_divisie,53,37,1,0,2,0,,2011
Cambuur,Sparta Rotterdam,3-1,https://www.besoccer.com/match/sc-cambuur-leeuwarden/sparta-rotterdam/20118798,2011,13,eerste_divisie,55,58,5,0,3,0,,2011
Den Bosch,FC Volendam,0-1,https://www.besoccer.com/match/fc-den-bosch/fc-volendam/20118799,2011,13,eerste_divisie,58,58,0,0,5,0,,2011
SC Telstar,AGOVV Apeldoorn,1-2,https://www.besoccer.com/match/stormvogels-telstar/agovv-apeldoorn/20118792,2011,13,eerste_divisie,47,51,3,0,2,0,,2011
Dordrecht,FC Eindhoven,2-2,https://www.besoccer.com/match/fc-dordrecht/fc-eindhoven/20118797,2011,13,eerste_divisie,54,47,2,0,4,0,,2011
BV Veendam ,RBC Roosendaal,2-1,https://www.besoccer.com/match/veendam/rbc/20118795,2011,13,eerste_divisie,50,52,2,0,2,0,,2011
Emmen,Go Ahead Eagles,1-1,https://www.besoccer.com/match/emmen/go-ahead-eagles/20118800,2011,13,eerste_divisie,50,57,1,0,3,0,,2011
AGOVV Apeldoorn,Den Bosch,3-1,https://www.besoccer.com/match/agovv-apeldoorn/fc-den-bosch/20118801,2011,14,eerste_divisie,51,58,2,0,1,0,,2011
RBC Roosendaal,Helmond Sport,2-1,https://www.besoccer.com/match/rbc/helmond-sport/20118802,2011,14,eerste_divisie,52,55,2,0,1,0,,2011
Almere City,BV Veendam ,0-2,https://www.besoccer.com/match/almere-city/veendam/20118804,2011,14,eerste_divisie,37,50,1,1,0,1,,2011
Fortuna Sittard,SC Telstar,2-4,https://www.besoccer.com/match/fortuna-sittard/stormvogels-telstar/20118805,2011,14,eerste_divisie,44,47,3,0,3,0,,2011
FC Eindhoven,Cambuur,3-0,https://www.besoccer.com/match/fc-eindhoven/sc-cambuur-leeuwarden/20118803,2011,14,eerste_divisie,47,55,1,0,2,0,,2011
Go Ahead Eagles,PEC Zwolle,1-3,https://www.besoccer.com/match/go-ahead-eagles/fc-zwolle/20118806,2011,14,eerste_divisie,57,61,3,0,3,0,,2011
Sparta Rotterdam,Dordrecht,2-2,https://www.besoccer.com/match/sparta-rotterdam/fc-dordrecht/20118807,2011,14,eerste_divisie,58,54,0,0,3,0,,2011
RKC Waalwijk,MVV Maastricht,5-0,https://www.besoccer.com/match/rkc-waalwijk/mvv/20118808,2011,14,eerste_divisie,59,53,0,0,1,0,,2011
FC Volendam,Emmen,1-3,https://www.besoccer.com/match/fc-volendam/emmen/20118809,2011,14,eerste_divisie,58,50,4,0,2,0,,2011
PEC Zwolle,FC Volendam,4-1,https://www.besoccer.com/match/fc-zwolle/fc-volendam/20118811,2011,15,eerste_divisie,61,58,1,0,2,0,,2011
Emmen,RKC Waalwijk,2-1,https://www.besoccer.com/match/emmen/rkc-waalwijk/20118810,2011,15,eerste_divisie,50,60,1,0,3,0,,2011
Cambuur,RBC Roosendaal,2-0,https://www.besoccer.com/match/sc-cambuur-leeuwarden/rbc/20118812,2011,15,eerste_divisie,55,52,0,0,0,0,,2011
Dordrecht,Almere City,2-4,https://www.besoccer.com/match/fc-dordrecht/almere-city/20118813,2011,15,eerste_divisie,54,36,3,0,0,0,,2011
MVV Maastricht,FC Eindhoven,0-0,https://www.besoccer.com/match/mvv/fc-eindhoven/20118814,2011,15,eerste_divisie,53,48,0,0,2,0,,2011
Den Bosch,Go Ahead Eagles,1-1,https://www.besoccer.com/match/fc-den-bosch/go-ahead-eagles/20118815,2011,15,eerste_divisie,58,56,1,0,2,0,,2011
Helmond Sport,Fortuna Sittard,5-2,https://www.besoccer.com/match/helmond-sport/fortuna-sittard/20118816,2011,15,eerste_divisie,55,44,0,0,3,0,,2011
SC Telstar,Sparta Rotterdam,0-1,https://www.besoccer.com/match/stormvogels-telstar/sparta-rotterdam/20118817,2011,15,eerste_divisie,47,58,2,0,4,0,,2011
BV Veendam ,AGOVV Apeldoorn,1-0,https://www.besoccer.com/match/veendam/agovv-apeldoorn/20118818,2011,15,eerste_divisie,50,51,0,0,3,0,,2011
RBC Roosendaal,RKC Waalwijk,2-4,https://www.besoccer.com/match/rbc/rkc-waalwijk/20118823,2011,16,eerste_divisie,52,59,3,0,1,0,,2011
Cambuur,MVV Maastricht,2-2,https://www.besoccer.com/match/sc-cambuur-leeuwarden/mvv/20118826,2011,16,eerste_divisie,55,53,0,0,0,0,,2011
FC Volendam,FC Eindhoven,0-0,https://www.besoccer.com/match/fc-volendam/fc-eindhoven/20118820,2011,16,eerste_divisie,58,48,1,0,1,0,,2011
Helmond Sport,BV Veendam ,3-1,https://www.besoccer.com/match/helmond-sport/veendam/20118822,2011,16,eerste_divisie,55,50,0,0,2,0,,2011
Den Bosch,PEC Zwolle,1-1,https://www.besoccer.com/match/fc-den-bosch/fc-zwolle/20118819,2011,16,eerste_divisie,58,61,3,0,2,0,,2011
Emmen,Dordrecht,2-2,https://www.besoccer.com/match/emmen/fc-dordrecht/20118821,2011,16,eerste_divisie,50,53,2,0,2,0,,2011
Fortuna Sittard,Almere City,1-0,https://www.besoccer.com/match/fortuna-sittard/almere-city/20118824,2011,16,eerste_divisie,43,37,2,0,0,0,,2011
Sparta Rotterdam,AGOVV Apeldoorn,3-3,https://www.besoccer.com/match/sparta-rotterdam/agovv-apeldoorn/20118825,2011,16,eerste_divisie,57,51,4,0,2,0,,2011
