Home_Team,Away_Team,Result,Link,Season,Round,League,Elo_home,Elo_away,Home_Yellow,Home_Red,Away_Yellow,Away_Red,Referee,Year
Cambuur,Dordrecht,2-1,https://www.besoccer.com/match/sc-cambuur-leeuwarden/fc-dordrecht/200824624,2008,1,eerste_divisie,51,53,3,0,4,0,,2008
FC Omniworld,RKC Waalwijk,2-2,https://www.besoccer.com/match/omniworld/rkc-waalwijk/200824625,2008,1,eerste_divisie,49,61,0,0,0,0,,2008
TOP Oss,Helmond Sport,1-1,https://www.besoccer.com/match/fc-oss/helmond-sport/200824626,2008,1,eerste_divisie,47,52,2,0,3,0,,2008
RBC Roosendaal,Fortuna Sittard,1-0,https://www.besoccer.com/match/rbc/fortuna-sittard/200824627,2008,1,eerste_divisie,55,47,1,0,2,0,,2008
AGOVV Apeldoorn,Den Bosch,0-1,https://www.besoccer.com/match/agovv-apeldoorn/fc-den-bosch/200824628,2008,1,eerste_divisie,50,57,2,0,3,0,,2008
Go Ahead Eagles,Emmen,6-0,https://www.besoccer.com/match/go-ahead-eagles/emmen/200824629,2008,1,eerste_divisie,53,54,1,0,3,0,,2008
FC Eindhoven,SC Telstar,0-0,https://www.besoccer.com/match/fc-eindhoven/stormvogels-telstar/200824630,2008,1,eerste_divisie,46,49,2,0,1,0,,2008
MVV Maastricht,ADO Den Haag,2-1,https://www.besoccer.com/match/mvv/ado-den-haag/200824631,2008,1,eerste_divisie,53,56,3,0,2,0,,2008
FC Volendam,BV Veendam ,2-2,https://www.besoccer.com/match/fc-volendam/veendam/200824632,2008,1,eerste_divisie,58,49,0,0,1,0,,2008
HFC Haarlem ,PEC Zwolle,1-1,https://www.besoccer.com/match/haarlem/fc-zwolle/200824633,2008,1,eerste_divisie,48,57,3,0,2,0,,2008
Emmen,AGOVV Apeldoorn,3-3,https://www.besoccer.com/match/emmen/agovv-apeldoorn/200824617,2008,2,eerste_divisie,54,50,1,0,3,0,,2008
BV Veendam ,MVV Maastricht,0-0,https://www.besoccer.com/match/veendam/mvv/200824618,2008,2,eerste_divisie,49,53,1,0,3,0,,2008
Fortuna Sittard,FC Volendam,0-1,https://www.besoccer.com/match/fortuna-sittard/fc-volendam/200824619,2008,2,eerste_divisie,46,58,3,0,4,0,,2008
Den Bosch,FC Omniworld,4-1,https://www.besoccer.com/match/fc-den-bosch/omniworld/200824620,2008,2,eerste_divisie,57,49,0,0,0,0,,2008
PEC Zwolle,FC Eindhoven,3-3,https://www.besoccer.com/match/fc-zwolle/fc-eindhoven/200824621,2008,2,eerste_divisie,57,46,2,0,3,0,,2008
RKC Waalwijk,Cambuur,6-3,https://www.besoccer.com/match/rkc-waalwijk/sc-cambuur-leeuwarden/200824622,2008,2,eerste_divisie,61,52,2,0,5,0,,2008
Dordrecht,TOP Oss,1-1,https://www.besoccer.com/match/fc-dordrecht/fc-oss/200824623,2008,2,eerste_divisie,52,47,2,0,3,0,,2008
ADO Den Haag,RBC Roosendaal,0-0,https://www.besoccer.com/match/ado-den-haag/rbc/200824614,2008,2,eerste_divisie,56,55,3,0,1,0,,2008
Helmond Sport,Go Ahead Eagles,3-0,https://www.besoccer.com/match/helmond-sport/go-ahead-eagles/200824615,2008,2,eerste_divisie,52,53,4,0,1,0,,2008
SC Telstar,HFC Haarlem ,1-0,https://www.besoccer.com/match/stormvogels-telstar/haarlem/200824616,2008,2,eerste_divisie,49,48,4,0,3,0,,2008
FC Volendam,PEC Zwolle,2-2,https://www.besoccer.com/match/fc-volendam/fc-zwolle/200824604,2008,3,eerste_divisie,58,57,2,0,1,0,,2008
Emmen,FC Eindhoven,2-1,https://www.besoccer.com/match/emmen/fc-eindhoven/200824605,2008,3,eerste_divisie,54,46,0,0,0,0,,2008
Cambuur,Fortuna Sittard,2-2,https://www.besoccer.com/match/sc-cambuur-leeuwarden/fortuna-sittard/200824606,2008,3,eerste_divisie,51,46,1,0,2,0,,2008
TOP Oss,BV Veendam ,1-2,https://www.besoccer.com/match/fc-oss/veendam/200824607,2008,3,eerste_divisie,47,49,3,0,0,0,,2008
Den Bosch,HFC Haarlem ,3-1,https://www.besoccer.com/match/fc-den-bosch/haarlem/200824608,2008,3,eerste_divisie,58,48,1,0,2,0,,2008
AGOVV Apeldoorn,RBC Roosendaal,2-1,https://www.besoccer.com/match/agovv-apeldoorn/rbc/200824609,2008,3,eerste_divisie,50,55,1,0,3,0,,2008
Go Ahead Eagles,SC Telstar,1-2,https://www.besoccer.com/match/go-ahead-eagles/stormvogels-telstar/200824610,2008,3,eerste_divisie,53,50,2,0,2,0,,2008
MVV Maastricht,FC Omniworld,0-0,https://www.besoccer.com/match/mvv/omniworld/200824611,2008,3,eerste_divisie,53,48,2,0,2,0,,2008
RKC Waalwijk,ADO Den Haag,2-2,https://www.besoccer.com/match/rkc-waalwijk/ado-den-haag/200824612,2008,3,eerste_divisie,61,56,3,0,3,0,,2008
Helmond Sport,Dordrecht,2-1,https://www.besoccer.com/match/helmond-sport/fc-dordrecht/200824613,2008,3,eerste_divisie,53,52,3,0,1,0,,2008
FC Volendam,AGOVV Apeldoorn,1-2,https://www.besoccer.com/match/fc-volendam/agovv-apeldoorn/200824594,2008,4,eerste_divisie,58,50,0,0,3,0,,2008
HFC Haarlem ,TOP Oss,0-0,https://www.besoccer.com/match/haarlem/fc-oss/200824595,2008,4,eerste_divisie,47,47,1,0,4,0,,2008
BV Veendam ,Go Ahead Eagles,4-2,https://www.besoccer.com/match/veendam/go-ahead-eagles/200824596,2008,4,eerste_divisie,49,53,3,0,3,0,,2008
FC Omniworld,SC Telstar,1-2,https://www.besoccer.com/match/omniworld/stormvogels-telstar/200824597,2008,4,eerste_divisie,48,50,0,0,4,0,,2008
RBC Roosendaal,Den Bosch,0-1,https://www.besoccer.com/match/rbc/fc-den-bosch/200824598,2008,4,eerste_divisie,55,58,0,0,3,0,,2008
ADO Den Haag,Cambuur,1-0,https://www.besoccer.com/match/ado-den-haag/sc-cambuur-leeuwarden/200824599,2008,4,eerste_divisie,56,51,0,0,2,0,,2008
Fortuna Sittard,Helmond Sport,0-1,https://www.besoccer.com/match/fortuna-sittard/helmond-sport/200824600,2008,4,eerste_divisie,46,53,2,0,1,0,,2008
FC Eindhoven,MVV Maastricht,3-1,https://www.besoccer.com/match/fc-eindhoven/mvv/200824601,2008,4,eerste_divisie,46,53,2,0,3,0,,2008
PEC Zwolle,RKC Waalwijk,0-0,https://www.besoccer.com/match/fc-zwolle/rkc-waalwijk/200824602,2008,4,eerste_divisie,57,61,4,0,2,0,,2008
Dordrecht,Emmen,2-1,https://www.besoccer.com/match/fc-dordrecht/emmen/200824603,2008,4,eerste_divisie,52,54,2,0,1,0,,2008
RKC Waalwijk,Helmond Sport,2-1,https://www.besoccer.com/match/rkc-waalwijk/helmond-sport/200824585,2008,5,eerste_divisie,61,53,0,0,2,0,,2008
Dordrecht,RBC Roosendaal,1-0,https://www.besoccer.com/match/fc-dordrecht/rbc/200824586,2008,5,eerste_divisie,52,55,0,0,1,0,,2008
SC Telstar,PEC Zwolle,0-1,https://www.besoccer.com/match/stormvogels-telstar/fc-zwolle/200824587,2008,5,eerste_divisie,50,57,0,0,4,0,,2008
Emmen,MVV Maastricht,1-1,https://www.besoccer.com/match/emmen/mvv/200824588,2008,5,eerste_divisie,54,53,3,1,1,1,,2008
TOP Oss,FC Volendam,0-2,https://www.besoccer.com/match/fc-oss/fc-volendam/200824589,2008,5,eerste_divisie,47,58,1,0,0,0,,2008
Fortuna Sittard,BV Veendam ,2-0,https://www.besoccer.com/match/fortuna-sittard/veendam/200824590,2008,5,eerste_divisie,46,49,1,0,3,0,,2008
Den Bosch,Cambuur,4-2,https://www.besoccer.com/match/fc-den-bosch/sc-cambuur-leeuwarden/200824591,2008,5,eerste_divisie,58,51,1,0,0,0,,2008
Go Ahead Eagles,AGOVV Apeldoorn,4-0,https://www.besoccer.com/match/go-ahead-eagles/agovv-apeldoorn/200824592,2008,5,eerste_divisie,52,50,2,0,1,0,,2008
FC Eindhoven,FC Omniworld,2-2,https://www.besoccer.com/match/fc-eindhoven/omniworld/200824593,2008,5,eerste_divisie,47,48,2,0,2,0,,2008
HFC Haarlem ,ADO Den Haag,2-0,https://www.besoccer.com/match/haarlem/ado-den-haag/200824584,2008,5,eerste_divisie,47,56,2,0,1,0,,2008
MVV Maastricht,Fortuna Sittard,4-1,https://www.besoccer.com/match/mvv/fortuna-sittard/200824574,2008,6,eerste_divisie,53,46,0,0,0,0,,2008
Helmond Sport,HFC Haarlem ,1-1,https://www.besoccer.com/match/helmond-sport/haarlem/200824575,2008,6,eerste_divisie,53,48,0,0,2,0,,2008
SC Telstar,Dordrecht,1-4,https://www.besoccer.com/match/stormvogels-telstar/fc-dordrecht/200824576,2008,6,eerste_divisie,50,53,1,1,3,1,,2008
Cambuur,FC Volendam,2-1,https://www.besoccer.com/match/sc-cambuur-leeuwarden/fc-volendam/200824577,2008,6,eerste_divisie,51,58,1,0,1,0,,2008
BV Veendam ,FC Eindhoven,4-1,https://www.besoccer.com/match/veendam/fc-eindhoven/200824578,2008,6,eerste_divisie,49,47,1,0,2,0,,2008
FC Omniworld,TOP Oss,4-0,https://www.besoccer.com/match/omniworld/fc-oss/200824579,2008,6,eerste_divisie,48,46,1,0,1,0,,2008
RBC Roosendaal,Go Ahead Eagles,0-2,https://www.besoccer.com/match/rbc/go-ahead-eagles/200824580,2008,6,eerste_divisie,55,53,1,0,3,0,,2008
ADO Den Haag,Emmen,2-2,https://www.besoccer.com/match/ado-den-haag/emmen/200824581,2008,6,eerste_divisie,56,54,2,0,4,0,,2008
AGOVV Apeldoorn,RKC Waalwijk,2-6,https://www.besoccer.com/match/agovv-apeldoorn/rkc-waalwijk/200824582,2008,6,eerste_divisie,50,62,1,0,1,0,,2008
PEC Zwolle,Den Bosch,4-1,https://www.besoccer.com/match/fc-zwolle/fc-den-bosch/200824583,2008,6,eerste_divisie,57,58,1,0,1,0,,2008
Dordrecht,ADO Den Haag,5-0,https://www.besoccer.com/match/fc-dordrecht/ado-den-haag/200824564,2008,7,eerste_divisie,53,56,1,0,2,0,,2008
FC Volendam,Go Ahead Eagles,5-1,https://www.besoccer.com/match/fc-volendam/go-ahead-eagles/200824565,2008,7,eerste_divisie,58,53,1,0,0,0,,2008
HFC Haarlem ,FC Eindhoven,3-1,https://www.besoccer.com/match/haarlem/fc-eindhoven/200824566,2008,7,eerste_divisie,48,46,0,0,2,0,,2008
Emmen,FC Omniworld,0-0,https://www.besoccer.com/match/emmen/omniworld/200824567,2008,7,eerste_divisie,54,49,1,0,1,0,,2008
Cambuur,RBC Roosendaal,2-2,https://www.besoccer.com/match/sc-cambuur-leeuwarden/rbc/200824568,2008,7,eerste_divisie,51,54,0,0,2,0,,2008
TOP Oss,SC Telstar,1-0,https://www.besoccer.com/match/fc-oss/stormvogels-telstar/200824569,2008,7,eerste_divisie,46,49,0,0,1,0,,2008
Fortuna Sittard,AGOVV Apeldoorn,5-2,https://www.besoccer.com/match/fortuna-sittard/agovv-apeldoorn/200824570,2008,7,eerste_divisie,46,50,3,0,2,0,,2008
PEC Zwolle,BV Veendam ,3-1,https://www.besoccer.com/match/fc-zwolle/veendam/200824571,2008,7,eerste_divisie,58,49,0,0,1,0,,2008
RKC Waalwijk,MVV Maastricht,1-0,https://www.besoccer.com/match/rkc-waalwijk/mvv/200824572,2008,7,eerste_divisie,62,53,3,0,3,0,,2008
Helmond Sport,Den Bosch,0-1,https://www.besoccer.com/match/helmond-sport/fc-den-bosch/200824573,2008,7,eerste_divisie,53,58,1,0,1,0,,2008
AGOVV Apeldoorn,HFC Haarlem ,4-3,https://www.besoccer.com/match/agovv-apeldoorn/haarlem/200824554,2008,8,eerste_divisie,50,48,3,0,2,0,,2008
Go Ahead Eagles,RKC Waalwijk,2-0,https://www.besoccer.com/match/go-ahead-eagles/rkc-waalwijk/200824555,2008,8,eerste_divisie,53,62,2,0,4,0,,2008
FC Eindhoven,FC Volendam,2-6,https://www.besoccer.com/match/fc-eindhoven/fc-volendam/200824556,2008,8,eerste_divisie,46,58,2,0,1,0,,2008
MVV Maastricht,TOP Oss,2-2,https://www.besoccer.com/match/mvv/fc-oss/200824557,2008,8,eerste_divisie,53,46,2,0,6,0,,2008
SC Telstar,Emmen,0-1,https://www.besoccer.com/match/stormvogels-telstar/emmen/200824558,2008,8,eerste_divisie,49,54,0,1,4,1,,2008
BV Veendam ,Dordrecht,2-1,https://www.besoccer.com/match/veendam/fc-dordrecht/200824559,2008,8,eerste_divisie,49,53,1,0,1,0,,2008
FC Omniworld,Cambuur,1-2,https://www.besoccer.com/match/omniworld/sc-cambuur-leeuwarden/200824560,2008,8,eerste_divisie,49,51,1,0,4,0,,2008
RBC Roosendaal,PEC Zwolle,2-1,https://www.besoccer.com/match/rbc/fc-zwolle/200824561,2008,8,eerste_divisie,54,58,3,0,1,0,,2008
ADO Den Haag,Helmond Sport,2-0,https://www.besoccer.com/match/ado-den-haag/helmond-sport/200824562,2008,8,eerste_divisie,55,53,3,0,4,0,,2008
Den Bosch,Fortuna Sittard,1-1,https://www.besoccer.com/match/fc-den-bosch/fortuna-sittard/200824563,2008,8,eerste_divisie,58,47,3,0,2,0,,2008
Den Bosch,Emmen,1-1,https://www.besoccer.com/match/fc-den-bosch/emmen/200824544,2008,9,eerste_divisie,58,54,2,0,3,0,,2008
PEC Zwolle,TOP Oss,1-0,https://www.besoccer.com/match/fc-zwolle/fc-oss/200824545,2008,9,eerste_divisie,58,46,3,0,0,0,,2008
Helmond Sport,SC Telstar,2-1,https://www.besoccer.com/match/helmond-sport/stormvogels-telstar/200824546,2008,9,eerste_divisie,53,49,4,0,1,0,,2008
Dordrecht,RKC Waalwijk,0-1,https://www.besoccer.com/match/fc-dordrecht/rkc-waalwijk/200824547,2008,9,eerste_divisie,53,62,0,0,1,0,,2008
FC Volendam,HFC Haarlem ,1-0,https://www.besoccer.com/match/fc-volendam/haarlem/200824548,2008,9,eerste_divisie,58,48,2,0,1,0,,2008
Cambuur,FC Eindhoven,1-1,https://www.besoccer.com/match/sc-cambuur-leeuwarden/fc-eindhoven/200824549,2008,9,eerste_divisie,51,46,0,2,2,2,,2008
BV Veendam ,AGOVV Apeldoorn,5-1,https://www.besoccer.com/match/veendam/agovv-apeldoorn/200824550,2008,9,eerste_divisie,49,50,0,0,1,0,,2008
RBC Roosendaal,MVV Maastricht,1-2,https://www.besoccer.com/match/rbc/mvv/200824551,2008,9,eerste_divisie,54,53,0,0,0,0,,2008
ADO Den Haag,Go Ahead Eagles,1-2,https://www.besoccer.com/match/ado-den-haag/go-ahead-eagles/200824552,2008,9,eerste_divisie,56,53,3,0,3,0,,2008
Fortuna Sittard,FC Omniworld,3-1,https://www.besoccer.com/match/fortuna-sittard/omniworld/200824553,2008,9,eerste_divisie,47,48,1,0,2,0,,2008
FC Omniworld,BV Veendam ,0-0,https://www.besoccer.com/match/omniworld/veendam/200824538,2008,10,eerste_divisie,48,50,1,0,1,0,,2008
AGOVV Apeldoorn,Helmond Sport,3-1,https://www.besoccer.com/match/agovv-apeldoorn/helmond-sport/200824539,2008,10,eerste_divisie,50,53,3,0,4,0,,2008
FC Eindhoven,Dordrecht,1-3,https://www.besoccer.com/match/fc-eindhoven/fc-dordrecht/200824540,2008,10,eerste_divisie,47,53,0,0,0,0,,2008
MVV Maastricht,FC Volendam,2-0,https://www.besoccer.com/match/mvv/fc-volendam/200824541,2008,10,eerste_divisie,53,58,3,0,3,0,,2008
HFC Haarlem ,RBC Roosendaal,1-1,https://www.besoccer.com/match/haarlem/rbc/200824542,2008,10,eerste_divisie,48,54,2,0,0,0,,2008
Emmen,Fortuna Sittard,1-1,https://www.besoccer.com/match/emmen/fortuna-sittard/200824543,2008,10,eerste_divisie,53,47,2,0,2,0,,2008
Go Ahead Eagles,PEC Zwolle,3-1,https://www.besoccer.com/match/go-ahead-eagles/fc-zwolle/200824537,2008,10,eerste_divisie,53,58,2,0,2,0,,2008
TOP Oss,Cambuur,3-2,https://www.besoccer.com/match/fc-oss/sc-cambuur-leeuwarden/200824534,2008,10,eerste_divisie,46,52,2,0,3,0,,2008
RKC Waalwijk,Den Bosch,3-2,https://www.besoccer.com/match/rkc-waalwijk/fc-den-bosch/200824535,2008,10,eerste_divisie,62,58,3,0,1,0,,2008
SC Telstar,ADO Den Haag,1-2,https://www.besoccer.com/match/stormvogels-telstar/ado-den-haag/200824536,2008,10,eerste_divisie,49,55,1,0,2,0,,2008
Fortuna Sittard,TOP Oss,0-1,https://www.besoccer.com/match/fortuna-sittard/fc-oss/200824524,2008,11,eerste_divisie,47,46,1,0,2,0,,2008
Den Bosch,FC Eindhoven,2-0,https://www.besoccer.com/match/fc-den-bosch/fc-eindhoven/200824525,2008,11,eerste_divisie,58,47,2,0,2,0,,2008
AGOVV Apeldoorn,MVV Maastricht,4-1,https://www.besoccer.com/match/agovv-apeldoorn/mvv/200824526,2008,11,eerste_divisie,50,53,1,0,2,0,,2008
Go Ahead Eagles,Dordrecht,1-2,https://www.besoccer.com/match/go-ahead-eagles/fc-dordrecht/200824527,2008,11,eerste_divisie,54,53,1,0,1,0,,2008
RKC Waalwijk,Emmen,3-1,https://www.besoccer.com/match/rkc-waalwijk/emmen/200824528,2008,11,eerste_divisie,62,53,1,0,2,0,,2008
Helmond Sport,FC Volendam,2-1,https://www.besoccer.com/match/helmond-sport/fc-volendam/200824529,2008,11,eerste_divisie,52,58,1,0,1,0,,2008
SC Telstar,Cambuur,1-2,https://www.besoccer.com/match/stormvogels-telstar/sc-cambuur-leeuwarden/200824530,2008,11,eerste_divisie,49,52,3,0,2,0,,2008
BV Veendam ,HFC Haarlem ,1-1,https://www.besoccer.com/match/veendam/haarlem/200824531,2008,11,eerste_divisie,50,48,1,0,1,0,,2008
FC Omniworld,RBC Roosendaal,2-3,https://www.besoccer.com/match/omniworld/rbc/200824532,2008,11,eerste_divisie,48,54,0,0,2,0,,2008
ADO Den Haag,PEC Zwolle,3-1,https://www.besoccer.com/match/ado-den-haag/fc-zwolle/200824533,2008,11,eerste_divisie,56,57,1,0,0,0,,2008
RBC Roosendaal,BV Veendam ,4-1,https://www.besoccer.com/match/rbc/veendam/200824514,2008,12,eerste_divisie,54,50,2,0,1,0,,2008
FC Eindhoven,RKC Waalwijk,1-4,https://www.besoccer.com/match/fc-eindhoven/rkc-waalwijk/200824515,2008,12,eerste_divisie,46,62,1,0,1,0,,2008
PEC Zwolle,AGOVV Apeldoorn,5-0,https://www.besoccer.com/match/fc-zwolle/agovv-apeldoorn/200824516,2008,12,eerste_divisie,57,50,0,0,3,0,,2008
MVV Maastricht,SC Telstar,2-1,https://www.besoccer.com/match/mvv/stormvogels-telstar/200824517,2008,12,eerste_divisie,53,49,2,0,2,0,,2008
Dordrecht,FC Omniworld,3-3,https://www.besoccer.com/match/fc-dordrecht/omniworld/200824518,2008,12,eerste_divisie,53,48,2,0,1,0,,2008
FC Volendam,Den Bosch,4-1,https://www.besoccer.com/match/fc-volendam/fc-den-bosch/200824519,2008,12,eerste_divisie,58,58,2,0,1,0,,2008
HFC Haarlem ,Fortuna Sittard,1-2,https://www.besoccer.com/match/haarlem/fortuna-sittard/200824520,2008,12,eerste_divisie,48,47,1,0,3,0,,2008
Emmen,Helmond Sport,2-1,https://www.besoccer.com/match/emmen/helmond-sport/200824521,2008,12,eerste_divisie,53,53,1,0,1,0,,2008
Cambuur,Go Ahead Eagles,0-2,https://www.besoccer.com/match/sc-cambuur-leeuwarden/go-ahead-eagles/200824522,2008,12,eerste_divisie,52,54,1,0,0,0,,2008
TOP Oss,ADO Den Haag,1-3,https://www.besoccer.com/match/fc-oss/ado-den-haag/200824523,2008,12,eerste_divisie,46,56,2,0,2,0,,2008
ADO Den Haag,Fortuna Sittard,3-0,https://www.besoccer.com/match/ado-den-haag/fortuna-sittard/200824504,2008,13,eerste_divisie,56,47,1,0,0,0,,2008
AGOVV Apeldoorn,FC Eindhoven,2-0,https://www.besoccer.com/match/agovv-apeldoorn/fc-eindhoven/200824505,2008,13,eerste_divisie,50,46,2,0,1,0,,2008
Go Ahead Eagles,FC Omniworld,1-0,https://www.besoccer.com/match/go-ahead-eagles/omniworld/200824506,2008,13,eerste_divisie,54,48,0,0,1,0,,2008
MVV Maastricht,HFC Haarlem ,2-0,https://www.besoccer.com/match/mvv/haarlem/200824507,2008,13,eerste_divisie,53,48,0,0,2,0,,2008
RKC Waalwijk,BV Veendam ,5-2,https://www.besoccer.com/match/rkc-waalwijk/veendam/200824508,2008,13,eerste_divisie,62,50,3,1,1,1,,2008
Helmond Sport,Cambuur,1-1,https://www.besoccer.com/match/helmond-sport/sc-cambuur-leeuwarden/200824509,2008,13,eerste_divisie,52,52,2,0,2,0,,2008
Dordrecht,FC Volendam,1-1,https://www.besoccer.com/match/fc-dordrecht/fc-volendam/200824510,2008,13,eerste_divisie,53,58,3,0,3,0,,2008
SC Telstar,Den Bosch,0-1,https://www.besoccer.com/match/stormvogels-telstar/fc-den-bosch/200824511,2008,13,eerste_divisie,49,58,1,0,1,0,,2008
Emmen,PEC Zwolle,0-1,https://www.besoccer.com/match/emmen/fc-zwolle/200824512,2008,13,eerste_divisie,53,57,1,0,4,0,,2008
TOP Oss,RBC Roosendaal,3-3,https://www.besoccer.com/match/fc-oss/rbc/200824513,2008,13,eerste_divisie,46,55,3,0,3,0,,2008
FC Omniworld,AGOVV Apeldoorn,5-0,https://www.besoccer.com/match/omniworld/agovv-apeldoorn/200824495,2008,14,eerste_divisie,48,50,3,0,1,0,,2008
RBC Roosendaal,SC Telstar,2-0,https://www.besoccer.com/match/rbc/stormvogels-telstar/200824496,2008,14,eerste_divisie,55,48,2,0,1,0,,2008
Fortuna Sittard,RKC Waalwijk,1-1,https://www.besoccer.com/match/fortuna-sittard/rkc-waalwijk/200824497,2008,14,eerste_divisie,47,62,1,0,2,0,,2008
Den Bosch,Dordrecht,2-1,https://www.besoccer.com/match/fc-den-bosch/fc-dordrecht/200824498,2008,14,eerste_divisie,58,53,1,0,2,0,,2008
FC Eindhoven,TOP Oss,4-2,https://www.besoccer.com/match/fc-eindhoven/fc-oss/200824499,2008,14,eerste_divisie,46,46,1,0,1,0,,2008
PEC Zwolle,Helmond Sport,1-1,https://www.besoccer.com/match/fc-zwolle/helmond-sport/200824500,2008,14,eerste_divisie,58,52,0,0,3,0,,2008
HFC Haarlem ,Go Ahead Eagles,0-1,https://www.besoccer.com/match/haarlem/go-ahead-eagles/200824501,2008,14,eerste_divisie,48,54,2,1,1,1,,2008
