Home_Team,Away_Team,Result,Link,Season,Round,League,Elo_home,Elo_away,Home_Yellow,Home_Red,Away_Yellow,Away_Red,Referee,Year
BV Veendam ,Cambuur,0-3,https://www.besoccer.com/match/veendam/sc-cambuur-leeuwarden/200979835,2009,1,eerste_divisie,49,50,0,0,0,0,,2009
Fortuna Sittard,Emmen,1-2,https://www.besoccer.com/match/fortuna-sittard/emmen/200979836,2009,1,eerste_divisie,46,53,0,0,1,0,,2009
Helmond Sport,AGOVV Apeldoorn,1-2,https://www.besoccer.com/match/helmond-sport/agovv-apeldoorn/200979837,2009,1,eerste_divisie,53,49,4,0,3,0,,2009
Dordrecht,FC Eindhoven,2-0,https://www.besoccer.com/match/fc-dordrecht/fc-eindhoven/200979838,2009,1,eerste_divisie,53,45,1,0,2,0,,2009
VVV Venlo,Go Ahead Eagles,5-0,https://www.besoccer.com/match/vvv/go-ahead-eagles/200979839,2009,1,eerste_divisie,55,53,1,0,2,0,,2009
HFC Haarlem ,TOP Oss,2-1,https://www.besoccer.com/match/haarlem/fc-oss/200979840,2009,1,eerste_divisie,47,48,2,0,4,0,,2009
FC Omniworld,RBC Roosendaal,1-2,https://www.besoccer.com/match/omniworld/rbc/200979841,2009,1,eerste_divisie,49,54,2,0,3,0,,2009
Excelsior,SC Telstar,0-1,https://www.besoccer.com/match/excelsior/stormvogels-telstar/200979842,2009,1,eerste_divisie,56,49,0,0,1,0,,2009
Den Bosch,RKC Waalwijk,1-1,https://www.besoccer.com/match/fc-den-bosch/rkc-waalwijk/200979843,2009,1,eerste_divisie,59,63,1,0,4,0,,2009
PEC Zwolle,MVV Maastricht,0-0,https://www.besoccer.com/match/fc-zwolle/mvv/200979844,2009,1,eerste_divisie,59,54,0,0,3,0,,2009
Cambuur,VVV Venlo,2-0,https://www.besoccer.com/match/sc-cambuur-leeuwarden/vvv/200979845,2009,2,eerste_divisie,51,56,4,0,2,0,,2009
Emmen,Helmond Sport,1-1,https://www.besoccer.com/match/emmen/helmond-sport/200979846,2009,2,eerste_divisie,53,53,0,0,0,0,,2009
FC Eindhoven,HFC Haarlem ,3-2,https://www.besoccer.com/match/fc-eindhoven/haarlem/200979847,2009,2,eerste_divisie,45,47,1,0,1,0,,2009
RKC Waalwijk,BV Veendam ,4-1,https://www.besoccer.com/match/rkc-waalwijk/veendam/200979848,2009,2,eerste_divisie,63,49,0,0,1,0,,2009
TOP Oss,FC Omniworld,3-0,https://www.besoccer.com/match/fc-oss/omniworld/200979849,2009,2,eerste_divisie,48,49,0,0,1,0,,2009
