Home_Team,Away_Team,Result,Link,Season,Round,League,Elo_home,Elo_away,Home_Yellow,Home_Red,Away_Yellow,Away_Red,Referee,Year
Cambuur,De Graafschap,1-1,https://www.besoccer.com/match/sc-cambuur-leeuwarden/graafschap/201058598,2010,1,eerste_divisie,53,58,1,0,4,0,,2010
HFC Haarlem,BV Veendam,1-6,https://www.besoccer.com/match/haarlem/veendam/201058599,2010,1,eerste_divisie,47,48,3,0,0,0,,2010
Go Ahead Eagles,FC Omniworld,2-0,https://www.besoccer.com/match/go-ahead-eagles/omniworld/201058600,2010,1,eerste_divisie,53,47,1,0,1,0,,2010
Fortuna Sittard,Helmond Sport,0-4,https://www.besoccer.com/match/fortuna-sittard/helmond-sport/201058601,2010,1,eerste_divisie,46,53,2,0,1,0,,2010
FC Volendam,Den Bosch,1-1,https://www.besoccer.com/match/fc-volendam/fc-den-bosch/201058602,2010,1,eerste_divisie,59,58,1,1,3,1,,2010
TOP Oss,Dordrecht,0-1,https://www.besoccer.com/match/fc-oss/fc-dordrecht/201058603,2010,1,eerste_divisie,48,54,1,0,0,0,,2010
Emmen,RBC Roosendaal,0-4,https://www.besoccer.com/match/emmen/rbc/201058604,2010,1,eerste_divisie,52,53,0,0,0,0,,2010
FC Eindhoven,MVV Maastricht,4-3,https://www.besoccer.com/match/fc-eindhoven/mvv/201058605,2010,1,eerste_divisie,46,55,1,0,3,0,,2010
Excelsior,SC Telstar,2-2,https://www.besoccer.com/match/excelsior/stormvogels-telstar/201058606,2010,1,eerste_divisie,57,49,1,0,1,0,,2010
AGOVV Apeldoorn,PEC Zwolle,2-0,https://www.besoccer.com/match/agovv-apeldoorn/fc-zwolle/201058607,2010,1,eerste_divisie,49,59,2,0,2,0,,2010
SC Telstar,TOP Oss,1-1,https://www.besoccer.com/match/stormvogels-telstar/fc-oss/201058608,2010,2,eerste_divisie,49,48,2,0,3,0,,2010
RBC Roosendaal,Go Ahead Eagles,1-3,https://www.besoccer.com/match/rbc/go-ahead-eagles/201058609,2010,2,eerste_divisie,53,53,1,0,1,0,,2010
MVV Maastricht,HFC Haarlem,0-0,https://www.besoccer.com/match/mvv/haarlem/201058610,2010,2,eerste_divisie,55,47,2,0,2,0,,2010
Helmond Sport,Cambuur,2-4,https://www.besoccer.com/match/helmond-sport/sc-cambuur-leeuwarden/201058611,2010,2,eerste_divisie,54,53,6,0,3,0,,2010
PEC Zwolle,Emmen,0-0,https://www.besoccer.com/match/fc-zwolle/emmen/201058612,2010,2,eerste_divisie,59,52,1,0,2,0,,2010
FC Omniworld,FC Volendam,2-1,https://www.besoccer.com/match/omniworld/fc-volendam/201058613,2010,2,eerste_divisie,47,59,1,0,3,0,,2010
Dordrecht,AGOVV Apeldoorn,1-2,https://www.besoccer.com/match/fc-dordrecht/agovv-apeldoorn/201058614,2010,2,eerste_divisie,55,50,4,0,2,0,,2010
Den Bosch,Excelsior,2-3,https://www.besoccer.com/match/fc-den-bosch/excelsior/201058615,2010,2,eerste_divisie,58,57,4,0,3,0,,2010
De Graafschap,FC Eindhoven,3-0,https://www.besoccer.com/match/graafschap/fc-eindhoven/201058616,2010,2,eerste_divisie,58,46,1,0,1,0,,2010
BV Veendam,Fortuna Sittard,5-1,https://www.besoccer.com/match/veendam/fortuna-sittard/201058617,2010,2,eerste_divisie,48,46,1,0,2,0,,2010
SC Telstar,Helmond Sport,1-4,https://www.besoccer.com/match/stormvogels-telstar/helmond-sport/201058618,2010,3,eerste_divisie,49,53,1,2,1,2,,2010
Cambuur,MVV Maastricht,1-1,https://www.besoccer.com/match/sc-cambuur-leeuwarden/mvv/201058619,2010,3,eerste_divisie,53,55,1,1,3,1,,2010
Go Ahead Eagles,De Graafschap,1-0,https://www.besoccer.com/match/go-ahead-eagles/graafschap/201058620,2010,3,eerste_divisie,54,58,2,0,3,0,,2010
Fortuna Sittard,HFC Haarlem,5-1,https://www.besoccer.com/match/fortuna-sittard/haarlem/201058621,2010,3,eerste_divisie,46,47,1,0,2,0,,2010
TOP Oss,PEC Zwolle,2-1,https://www.besoccer.com/match/fc-oss/fc-zwolle/201058622,2010,3,eerste_divisie,48,59,1,0,1,0,,2010
Emmen,Den Bosch,0-0,https://www.besoccer.com/match/emmen/fc-den-bosch/201058623,2010,3,eerste_divisie,52,58,2,0,1,0,,2010
FC Eindhoven,FC Volendam,2-3,https://www.besoccer.com/match/fc-eindhoven/fc-volendam/201058624,2010,3,eerste_divisie,46,59,4,0,1,0,,2010
Dordrecht,FC Omniworld,1-0,https://www.besoccer.com/match/fc-dordrecht/omniworld/201058625,2010,3,eerste_divisie,54,47,1,0,4,0,,2010
Excelsior,BV Veendam,2-0,https://www.besoccer.com/match/excelsior/veendam/201058626,2010,3,eerste_divisie,57,49,3,0,1,0,,2010
AGOVV Apeldoorn,RBC Roosendaal,0-1,https://www.besoccer.com/match/agovv-apeldoorn/rbc/201058627,2010,3,eerste_divisie,50,53,4,0,2,0,,2010
RBC Roosendaal,SC Telstar,0-3,https://www.besoccer.com/match/rbc/stormvogels-telstar/201058628,2010,4,eerste_divisie,53,48,1,0,0,0,,2010
MVV Maastricht,BV Veendam,3-1,https://www.besoccer.com/match/mvv/veendam/201058629,2010,4,eerste_divisie,55,48,2,0,1,0,,2010
HFC Haarlem,AGOVV Apeldoorn,1-2,https://www.besoccer.com/match/haarlem/agovv-apeldoorn/201058630,2010,4,eerste_divisie,47,50,1,0,3,0,,2010
Helmond Sport,Excelsior,3-1,https://www.besoccer.com/match/helmond-sport/excelsior/201058631,2010,4,eerste_divisie,54,57,2,0,1,0,,2010
PEC Zwolle,Dordrecht,3-5,https://www.besoccer.com/match/fc-zwolle/fc-dordrecht/201058632,2010,4,eerste_divisie,59,54,1,0,2,0,,2010
FC Volendam,Cambuur,2-2,https://www.besoccer.com/match/fc-volendam/sc-cambuur-leeuwarden/201058633,2010,4,eerste_divisie,59,53,1,0,2,0,,2010
Emmen,Go Ahead Eagles,0-1,https://www.besoccer.com/match/emmen/go-ahead-eagles/201058634,2010,4,eerste_divisie,52,54,1,0,1,0,,2010
Den Bosch,FC Eindhoven,1-1,https://www.besoccer.com/match/fc-den-bosch/fc-eindhoven/201058635,2010,4,eerste_divisie,58,46,2,0,1,0,,2010
De Graafschap,TOP Oss,4-0,https://www.besoccer.com/match/graafschap/fc-oss/201058636,2010,4,eerste_divisie,58,48,2,0,2,0,,2010
FC Omniworld,Fortuna Sittard,0-0,https://www.besoccer.com/match/omniworld/fortuna-sittard/201058637,2010,4,eerste_divisie,47,46,3,0,0,0,,2010
RBC Roosendaal,MVV Maastricht,3-0,https://www.besoccer.com/match/rbc/mvv/201058638,2010,5,eerste_divisie,53,55,1,0,3,0,,2010
HFC Haarlem,Emmen,4-0,https://www.besoccer.com/match/haarlem/emmen/201058639,2010,5,eerste_divisie,47,52,0,0,0,0,,2010
Helmond Sport,Dordrecht,1-1,https://www.besoccer.com/match/helmond-sport/fc-dordrecht/201058640,2010,5,eerste_divisie,54,55,3,0,2,0,,2010
Go Ahead Eagles,Fortuna Sittard,2-0,https://www.besoccer.com/match/go-ahead-eagles/fortuna-sittard/201058641,2010,5,eerste_divisie,54,46,1,0,0,0,,2010
